row_label_raw,row_label_full,col_0,31/12/2023 > Giá trịVND,31/12/2023 > Dự phòngVND,01/01/2023 > Giá trịVND,01/01/2023 > Dự phòngVND,numeric__31/12/2023 > Giá trịVND,numeric__31/12/2023 > Dự phòngVND,numeric__01/01/2023 > Giá trịVND,numeric__01/01/2023 > Dự phòngVND
- Công ty Cổ phần C-Holdings - Dự án C-River view,a.2) Chi tiết theo đối tượng > - Công ty Cổ phần C-Holdings - Dự án C-River view,- Công ty Cổ phần C-Holdings - Dự án C-River view,4.114.060.000,-,22.114.060.000,-,4114060000.0,,22114060000.0,
- Đối tượng khác,a.2) Chi tiết theo đối tượng > - Đối tượng khác,- Đối tượng khác,85.471.948.591,(1.470.000.000),64.457.541.358,(1.470.000.000),85471948591.0,-1470000000.0,64457541358.0,-1470000000.0
+ Hợp tác kinh doanh,a.2) Chi tiết theo đối tượng > + Hợp tác kinh doanh,+ Hợp tác kinh doanh,1.997.921.100.451,-,1.897.921.100.000,-,1997921100451.0,,1897921100000.0,
- Công ty Cổ phần Tập đoàn Đông Đồ (4),a.2) Chi tiết theo đối tượng > - Công ty Cổ phần Tập đoàn Đông Đồ (4),- Công ty Cổ phần Tập đoàn Đông Đồ (4),30.000.000.000,-,30.000.000.000,-,30000000000.0,,30000000000.0,
- Công ty Cổ phần Bất động sản Galaxy Land (5),a.2) Chi tiết theo đối tượng > - Công ty Cổ phần Bất động sản Galaxy Land (5),- Công ty Cổ phần Bất động sản Galaxy Land (5),1.167.921.100.451,-,1.067.921.100.000,-,1167921100451.0,,1067921100000.0,
- Công ty Cổ phần Đầu tư Thành Đạt VN (6),a.2) Chi tiết theo đối tượng > - Công ty Cổ phần Đầu tư Thành Đạt VN (6),- Công ty Cổ phần Đầu tư Thành Đạt VN (6),800.000.000.000,-,800.000.000.000,-,800000000000.0,,800000000000.0,
+ Phải thu khác,a.2) Chi tiết theo đối tượng > + Phải thu khác,+ Phải thu khác,516.954.676.313,(5.775.300.324),144.044.249.545,(5.775.300.324),516954676313.0,-5775300324.0,144044249545.0,-5775300324.0
- Công ty TNHH Giải pháp và Công nghệ An Thịnh,a.2) Chi tiết theo đối tượng > - Công ty TNHH Giải pháp và Công nghệ An Thịnh,- Công ty TNHH Giải pháp và Công nghệ An Thịnh,384.300.000,(384.300.000),384.300.000,(384.300.000),384300000.0,-384300000.0,384300000.0,-384300000.0
- Công ty TNHH Địa Óc Gia Phú,a.2) Chi tiết theo đối tượng > - Công ty TNHH Địa Óc Gia Phú,- Công ty TNHH Địa Óc Gia Phú,5.391.000.324,(5.391.000.324),5.391.000.324,(5.391.000.324),5391000324.0,-5391000324.0,5391000324.0,-5391000324.0
- Công ty Cổ phần Hồng Lam Xuân Thành (7),a.2) Chi tiết theo đối tượng > - Công ty Cổ phần Hồng Lam Xuân Thành (7),- Công ty Cổ phần Hồng Lam Xuân Thành (7),168.486.489.023,-,-,-,168486489023.0,,,
- Bà Đình Thùy Dương (8),a.2) Chi tiết theo đối tượng > - Bà Đình Thùy Dương (8),- Bà Đình Thùy Dương (8),232.000.000.000,-,-,-,232000000000.0,,,
- Ông Nguyễn Công Lam (9),a.2) Chi tiết theo đối tượng > - Ông Nguyễn Công Lam (9),- Ông Nguyễn Công Lam (9),5.881.869.735,-,-,-,5881869735.0,,,
- Công ty Cổ phần Dịch vụ Golf và Lữ hành Thế kỳ,a.2) Chi tiết theo đối tượng > - Công ty Cổ phần Dịch vụ Golf và Lữ hành Thế kỳ,- Công ty Cổ phần Dịch vụ Golf và Lữ hành Thế kỳ,5.000.000.000,-,-,-,5000000000.0,,,
- Phải thu các đối tượng khác,a.2) Chi tiết theo đối tượng > - Phải thu các đối tượng khác,- Phải thu các đối tượng khác,99.811.017.231,-,138.268.949.221,-,99811017231.0,,138268949221.0,
,,,3.013.412.279.671,(54.276.465.624),2.799.188.756.066,(54.276.465.624),3013412279671.0,-54276465624.0,2799188756066.0,-54276465624.0
b) Dài hạn,b) Dài hạn,b) Dài hạn,b) Dài hạn,b) Dài hạn,b) Dài hạn,b) Dài hạn,,,,
b.1) Chi tiết theo nội dung,b.1) Chi tiết theo nội dung,b.1) Chi tiết theo nội dung,b.1) Chi tiết theo nội dung,b.1) Chi tiết theo nội dung,b.1) Chi tiết theo nội dung,b.1) Chi tiết theo nội dung,,,,
"- Ký cược, ký quỹ","b.1) Chi tiết theo nội dung > - Ký cược, ký quỹ","- Ký cược, ký quỹ",1.650.229.944.036,(23.550.000.000),2.003.518.819.985,(23.550.000.000),1650229944036.0,-23550000000.0,2003518819985.0,-23550000000.0
- Phải thu về Hợp tác kinh doanh,b.1) Chi tiết theo nội dung > - Phải thu về Hợp tác kinh doanh,- Phải thu về Hợp tác kinh doanh,123.616.800.000,-,123.616.800.000,-,123616800000.0,,123616800000.0,
,,,1.773.846.744.036,(23.550.000.000),2.127.135.619.985,(23.550.000.000),1773846744036.0,-23550000000.0,2127135619985.0,-23550000000.0
