row_label_raw,row_label_full,Bên liên quan,Mối quan hệ,Nội dung nghiệp vụ,Đơn vị tính: VND > Năm nay,Đơn vị tính: VND > Năm trước,numeric__Mối quan hệ,numeric__Nội dung nghiệp vụ,numeric__Đơn vị tính: VND > Năm nay,numeric__Đơn vị tính: VND > Năm trước
Công ty ĐT và KD BDS Hải Phát,Công ty ĐT và KD BDS Hải Phát,Công ty ĐT và KD BDS Hải Phát,Công ty con,Bù trừ phải thu cổ tức sang góp vốn đầu tư theo thỏa thuận HTĐT,144.091.689.634,-,,,144091689634.0,
Công ty ĐT và KD BDS Hải Phát,Công ty ĐT và KD BDS Hải Phát,Công ty ĐT và KD BDS Hải Phát,Công ty con,Phải thu tiền điện nước,665.004.724,-,,,665004724.0,
Công ty ĐT và KD BDS Hải Phát,Công ty ĐT và KD BDS Hải Phát,Công ty ĐT và KD BDS Hải Phát,Công ty con,Bù trừ công nợ phải thu tiền điện nước,665.004.724,-,,,665004724.0,
Công ty Châu Sơn,Công ty Châu Sơn,Công ty Châu Sơn,Công ty con gián tiếp,Chuyển tiền góp vốn,,290.701.106.619,,,,290701106619.0
Công ty Châu Sơn,Công ty Châu Sơn,Công ty Châu Sơn,Công ty con gián tiếp,Doanh thu bán bất động sản,,248.798.423.356,,,,248798423356.0
Công ty Châu Sơn,Công ty Châu Sơn,Công ty Châu Sơn,Công ty con gián tiếp,Chuyển nhượng vốn góp,2.525.000.000,-,,,2525000000.0,
Công ty Châu Sơn,Công ty Châu Sơn,Công ty Châu Sơn,Công ty con gián tiếp,Nhận tiền theo thỏa thuận quản lý vốn tập trung,64.140.000.000,27.000.000.000,,,64140000000.0,27000000000.0
Công ty Châu Sơn,Công ty Châu Sơn,Công ty Châu Sơn,Công ty con gián tiếp,Phải trả lãi từ dòng tiền quản lý vốn tập trung,583.609.994,-,,,583609994.0,
Công ty Châu Sơn,Công ty Châu Sơn,Công ty Châu Sơn,Công ty con gián tiếp,Bù trừ công nợ phải thu theo thỏa thuận quản lý vốn tập trung và phí dịch vụ phải trả với phải thu theo hợp đồng hợp tác đầu tư,80.700.000.000,-,,,80700000000.0,
Công ty Châu Sơn,Công ty Châu Sơn,Công ty Châu Sơn,Công ty con gián tiếp,Nhận tiền hợp tác đầu tư,102.300.000.000,-,,,102300000000.0,
Công ty Châu Sơn,Công ty Châu Sơn,Công ty Châu Sơn,Công ty con gián tiếp,Phải trả phí thuê mặt bằng,16.674.001.877,7.338.830.002,,,16674001877.0,7338830002.0
Công ty Châu Sơn,Công ty Châu Sơn,Công ty Châu Sơn,Công ty con gián tiếp,Phí thuê mặt bằng đã trả,18.576.086.022,-,,,18576086022.0,
Công ty Châu Sơn,Công ty Châu Sơn,Công ty Châu Sơn,Công ty con gián tiếp,Phải trả phí dịch vụ,2.696.935.313,-,,,2696935313.0,
Công ty Châu Sơn,Công ty Châu Sơn,Công ty Châu Sơn,Công ty con gián tiếp,Phí dịch vụ đã trả,2.809.629.980,-,,,2809629980.0,
Công ty Châu Sơn,Công ty Châu Sơn,Công ty Châu Sơn,Công ty con gián tiếp,Bù trừ công nợ mua sàn thương mại,16.469.448.530,,,,16469448530.0,
Công ty Châu Sơn,Công ty Châu Sơn,Công ty Châu Sơn,Công ty con gián tiếp,Phí dịch vụ phải trả đã bù trừ,16.664.252.235,-,,,16664252235.0,
Công ty Châu Sơn,Công ty Châu Sơn,Công ty Châu Sơn,Công ty con gián tiếp,Phải trả theo biên bản thỏa thuận,6.279.801.380,5.377.920.087,,,6279801380.0,5377920087.0
Công ty Châu Sơn,Công ty Châu Sơn,Công ty Châu Sơn,Công ty con gián tiếp,Phải thu phí dịch vụ,2.692.588.406,-,,,2692588406.0,
Công ty Châu Sơn,Công ty Châu Sơn,Công ty Châu Sơn,Công ty con gián tiếp,Phí dịch vụ đã bù trừ,6.394.636.442,,,,6394636442.0,
Công ty Châu Sơn,Công ty Châu Sơn,Công ty Châu Sơn,Công ty con gián tiếp,Phải thu cổ tức,4.240.167.263,-,,,4240167263.0,
