row_label_raw,row_label_full,col_0,31.12.2023VND,31.12.2022VND,numeric__31.12.2023VND,numeric__31.12.2022VND
"Đặt cọc mua cổ phần, nhận chuyển nhượng vốn góp","Đặt cọc mua cổ phần, nhận chuyển nhượng vốn góp","Đặt cọc mua cổ phần, nhận chuyển nhượng vốn góp","Đặt cọc mua cổ phần, nhận chuyển nhượng vốn góp","Đặt cọc mua cổ phần, nhận chuyển nhượng vốn góp",,
Công ty Cổ phần Đầu tư và Phát triển Bất động sản Open Land,"Đặt cọc mua cổ phần, nhận chuyển nhượng vốn góp > Công ty Cổ phần Đầu tư và Phát triển Bất động sản Open Land",Công ty Cổ phần Đầu tư và Phát triển Bất động sản Open Land,74.000.000.000,74.000.000.000,74000000000.0,74000000000.0
"Phải thu lãi tiền gửi, cho vay và lãi hợp tác đầu tư","Phải thu lãi tiền gửi, cho vay và lãi hợp tác đầu tư","Phải thu lãi tiền gửi, cho vay và lãi hợp tác đầu tư","Phải thu lãi tiền gửi, cho vay và lãi hợp tác đầu tư","Phải thu lãi tiền gửi, cho vay và lãi hợp tác đầu tư",,
Công ty Cổ phần Đầu tư và Phát triển Bất động sản Open Land,"Phải thu lãi tiền gửi, cho vay và lãi hợp tác đầu tư > Công ty Cổ phần Đầu tư và Phát triển Bất động sản Open Land",Công ty Cổ phần Đầu tư và Phát triển Bất động sản Open Land,2.003.816.328,191.780.000,2003816328.0,191780000.0
Khác,Khác,Khác,Khác,Khác,,
Công ty TNHH Sài Gòn Gòn,Khác > Công ty TNHH Sài Gòn Gòn,Công ty TNHH Sài Gòn Gòn,392.380.000.000,388.560.000.000,392380000000.0,388560000000.0
Công ty Cổ phần Phát triển và Dịch vụ Nhà Bến Thành,Khác > Công ty Cổ phần Phát triển và Dịch vụ Nhà Bến Thành,Công ty Cổ phần Phát triển và Dịch vụ Nhà Bến Thành,30.810.086.194,33.815.948.264,30810086194.0,33815948264.0
,,,584.193.902.522,581.567.728.264,584193902522.0,581567728264.0
Phải thu dài hạn khác (Thuyết minh 9(b)),Phải thu dài hạn khác (Thuyết minh 9(b)),Phải thu dài hạn khác (Thuyết minh 9(b)),Phải thu dài hạn khác (Thuyết minh 9(b)),Phải thu dài hạn khác (Thuyết minh 9(b)),,
Đặt cọc nhận chuyển nhượng quyền sử dụng đất,Đặt cọc nhận chuyển nhượng quyền sử dụng đất,Đặt cọc nhận chuyển nhượng quyền sử dụng đất,Đặt cọc nhận chuyển nhượng quyền sử dụng đất,Đặt cọc nhận chuyển nhượng quyền sử dụng đất,,
Ông Bùi Cao Nhật Quân,Đặt cọc nhận chuyển nhượng quyền sử dụng đất > Ông Bùi Cao Nhật Quân,Ông Bùi Cao Nhật Quân,76.000.000.000,76.000.000.000,76000000000.0,76000000000.0
Phải thu từ hợp tác đầu tư phát triển dự án,Phải thu từ hợp tác đầu tư phát triển dự án,Phải thu từ hợp tác đầu tư phát triển dự án,Phải thu từ hợp tác đầu tư phát triển dự án,Phải thu từ hợp tác đầu tư phát triển dự án,,
Công ty Cổ phần Điện tử và Dịch vụ Công nghiệp Sài Gòn,Phải thu từ hợp tác đầu tư phát triển dự án > Công ty Cổ phần Điện tử và Dịch vụ Công nghiệp Sài Gòn,Công ty Cổ phần Điện tử và Dịch vụ Công nghiệp Sài Gòn,75.400.000.000,-,75400000000.0,
,,,151.400.000.000,76.000.000.000,151400000000.0,76000000000.0
