row_label_raw,row_label_full,col_0,Mã số,2025 VND,2024 VND,numeric__Mã số,numeric__2025 VND,numeric__2024 VND
Tiền lãi vay đã trả,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Tiền lãi vay đã trả,Tiền lãi vay đã trả,14,(328.699.158.095),(390.206.287.948),14.0,-328699158095.0,-390206287948.0
Thuế thu nhập doanh nghiệp đã nộp,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Thuế thu nhập doanh nghiệp đã nộp,Thuế thu nhập doanh nghiệp đã nộp,15,(4.090.312.721),(19.716.747.162),15.0,-4090312721.0,-19716747162.0
Lưu chuyển tiền thuần từ hoạt động kinh doanh,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Lưu chuyển tiền thuần từ hoạt động kinh doanh,Lưu chuyển tiền thuần từ hoạt động kinh doanh,20,543.273.860.507,636.918.047.513,20.0,543273860507.0,636918047513.0
LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ,,,
"Tiền chi mua, xây dựng tài sản cố địnhvà tài sản dài hạn khác","LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ > Tiền chi mua, xây dựng tài sản cố địnhvà tài sản dài hạn khác","Tiền chi mua, xây dựng tài sản cố địnhvà tài sản dài hạn khác",21,(76.674.780.982),(118.678.078.586),21.0,-76674780982.0,-118678078586.0
Tiền thu từ thanh lý tài sản cố định,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ > Tiền thu từ thanh lý tài sản cố định,Tiền thu từ thanh lý tài sản cố định,22,8.167.858.647,42.678.281.922,22.0,8167858647.0,42678281922.0
Tiền chi cho vay và gửi tiền gửi ngân hàngcó kỳ hạn,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ > Tiền chi cho vay và gửi tiền gửi ngân hàngcó kỳ hạn,Tiền chi cho vay và gửi tiền gửi ngân hàngcó kỳ hạn,23,(282.642.650.000),(1.921.000.000.000),23.0,-282642650000.0,-1921000000000.0
Tiền thu hồi khoản cho vay và rút tiền gửi ngân hàng có kỳ hạn,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ > Tiền thu hồi khoản cho vay và rút tiền gửi ngân hàng có kỳ hạn,Tiền thu hồi khoản cho vay và rút tiền gửi ngân hàng có kỳ hạn,24,296.000.000.000,1.772.377.579.794,24.0,296000000000.0,1772377579794.0
Tiền thu lãi tiền gửi và cho vay và cổ tức,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ > Tiền thu lãi tiền gửi và cho vay và cổ tức,Tiền thu lãi tiền gửi và cho vay và cổ tức,27,21.582.924.709,343.961.314.855,27.0,21582924709.0,343961314855.0
Lưu chuyển tiền thuần từ hoạt động đầu tư,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ > Lưu chuyển tiền thuần từ hoạt động đầu tư,Lưu chuyển tiền thuần từ hoạt động đầu tư,30,(33.566.647.626),119.339.097.985,30.0,-33566647626.0,119339097985.0
