row_label_raw,row_label_full,TÀI SẢN,Mã số,Thuyết minh,Số cuối năm,Số đầu năm,numeric__Mã số,numeric__Thuyết minh,numeric__Số cuối năm,numeric__Số đầu năm
- Giá trị hao mòn lũy kế,- Giá trị hao mòn lũy kế,- Giá trị hao mòn lũy kế,223,,(2.820.234.437),(1.483.615.808),223.0,,-2820234437.0,-1483615808.0
2. Tài sản cố định vô hình,2. Tài sản cố định vô hình,2. Tài sản cố định vô hình,227,15,18.865.345.658,108.413.076,227.0,15.0,18865345658.0,108413076.0
- Nguyên giá,- Nguyên giá,- Nguyên giá,228,,19.031.045.650,205.700.000,228.0,,19031045650.0,205700000.0
- Giá trị hao mòn lũy kế,- Giá trị hao mòn lũy kế,- Giá trị hao mòn lũy kế,229,,(165.699.992),(97.286.924),229.0,,-165699992.0,-97286924.0
III. Bất động sản đầu tư,III. Bất động sản đầu tư,III. Bất động sản đầu tư,230,16,82.546.083.828,14.721.378.014,230.0,16.0,82546083828.0,14721378014.0
- Nguyên giá,- Nguyên giá,- Nguyên giá,231,,84.672.504.853,16.005.358.352,231.0,,84672504853.0,16005358352.0
- Giá trị hao mòn lũy kế,- Giá trị hao mòn lũy kế,- Giá trị hao mòn lũy kế,232,,(2.126.421.025),(1.283.980.338),232.0,,-2126421025.0,-1283980338.0
IV. Tài sản dở dang dài hạn,IV. Tài sản dở dang dài hạn,IV. Tài sản dở dang dài hạn,240,,-,40.584.251.404,240.0,,,40584251404.0
1. Chi phí xây dựng cơ bản dở dang,1. Chi phí xây dựng cơ bản dở dang,1. Chi phí xây dựng cơ bản dở dang,242,17,-,40.584.251.404,242.0,17.0,,40584251404.0
V. Đầu tư tài chính dài hạn,V. Đầu tư tài chính dài hạn,V. Đầu tư tài chính dài hạn,250,,1.840.143.486.750,1.798.399.234.190,250.0,,1840143486750.0,1798399234190.0
1. Đầu tư vào công ty con,1. Đầu tư vào công ty con,1. Đầu tư vào công ty con,251,8,1.700.033.486.750,1.550.425.234.190,251.0,8.0,1700033486750.0,1550425234190.0
2. Đầu tư góp vốn vào đơn vị khác,2. Đầu tư góp vốn vào đơn vị khác,2. Đầu tư góp vốn vào đơn vị khác,253,8,140.110.000.000,140.110.000.000,253.0,8.0,140110000000.0,140110000000.0
3. Đầu tư nắm giữ đến ngày đáo hạn,3. Đầu tư nắm giữ đến ngày đáo hạn,3. Đầu tư nắm giữ đến ngày đáo hạn,255,7,-,107.864.000.000,255.0,7.0,,107864000000.0
VI. Tài sản dài hạn khác,VI. Tài sản dài hạn khác,VI. Tài sản dài hạn khác,260,,3.488.426.681,2.609.752.511,260.0,,3488426681.0,2609752511.0
1. Chi phí trả trước dài hạn,1. Chi phí trả trước dài hạn,1. Chi phí trả trước dài hạn,261,14,3.488.426.681,2.609.752.511,261.0,14.0,3488426681.0,2609752511.0
TỔNG CỘNG TÀI SẢN (270 = 100 + 200),TỔNG CỘNG TÀI SẢN (270 = 100 + 200),TỔNG CỘNG TÀI SẢN (270 = 100 + 200),270,,3.046.829.033.269,2.536.847.366.652,270.0,,3046829033269.0,2536847366652.0
