row_label_raw,row_label_full,Bên liên quan,Mối quan hệ,numeric__Mối quan hệ
Công ty Cổ phần Bất động sản Commonwealth Properties,Công ty Cổ phần Bất động sản Commonwealth Properties,Công ty Cổ phần Bất động sản Commonwealth Properties,Công ty liên kết,
Công ty TNHH Đầu tư Bất động sản Cao tầng Thuận An 1,Công ty TNHH Đầu tư Bất động sản Cao tầng Thuận An 1,Công ty TNHH Đầu tư Bất động sản Cao tầng Thuận An 1,Công ty liên kết từ ngày 09/09/2025,
Công ty Cổ phần Phát triển Đô thị Tam Hiệp,Công ty Cổ phần Phát triển Đô thị Tam Hiệp,Công ty Cổ phần Phát triển Đô thị Tam Hiệp,Công ty liên kết từ ngày 19/12/2025,
Công ty Cổ phần Khu đô thị mới Đồng Nai Riverside,Công ty Cổ phần Khu đô thị mới Đồng Nai Riverside,Công ty Cổ phần Khu đô thị mới Đồng Nai Riverside,Công ty liên kết từ ngày 19/12/2025,
"Công ty Cổ phần Đầu tư và Quản lý Khách sạn AKYN (""AKYN"")","Công ty Cổ phần Đầu tư và Quản lý Khách sạn AKYN (""AKYN"")","Công ty Cổ phần Đầu tư và Quản lý Khách sạn AKYN (""AKYN"")",Bên liên quan của Phó Chủ tịch HĐQT,
Công ty Cổ phần Tư vấn Quản lý BDSC,Công ty Cổ phần Tư vấn Quản lý BDSC,Công ty Cổ phần Tư vấn Quản lý BDSC,Bên liên quan của Thành viên HĐQT,
Công ty TNHH Tư vấn Giải pháp Bền Vũng,Công ty TNHH Tư vấn Giải pháp Bền Vũng,Công ty TNHH Tư vấn Giải pháp Bền Vũng,Bên liên quan của Thành viên HĐQT,
Công ty Cổ phần Khu du lịch Nghị dưỡng A Ông Nguyễn Văn Dũng,Công ty Cổ phần Khu du lịch Nghị dưỡng A Ông Nguyễn Văn Dũng,Công ty Cổ phần Khu du lịch Nghị dưỡng A Ông Nguyễn Văn Dũng,Bên liên quan của Phó Chủ tịch HĐQT,
Ông Nguyễn Văn Tuấn,Ông Nguyễn Văn Tuấn,Ông Nguyễn Văn Tuấn,Bên liên quan của Chủ tịch HĐQT,
Ông Nguyễn Văn Phát,Ông Nguyễn Văn Phát,Ông Nguyễn Văn Phát,Bên liên quan của Chủ tịch HĐQT,
Ông Phan Gia Bình,Ông Phan Gia Bình,Ông Phan Gia Bình,Bên liên quan của Chủ tịch HĐQT,
Ông Nguyễn Văn Hoàng,Ông Nguyễn Văn Hoàng,Ông Nguyễn Văn Hoàng,Bên liên quan của Chủ tịch HĐQT,
Bà Nguyễn Thị Minh Thư,Bà Nguyễn Thị Minh Thư,Bà Nguyễn Thị Minh Thư,Bên liên quan của Chủ tịch HĐQT,
Bà Ngô Thị Minh Hương,Bà Ngô Thị Minh Hương,Bà Ngô Thị Minh Hương,Bên liên quan của Chủ tịch HĐQT,
Ông Dương Lê Vũ Thành,Ông Dương Lê Vũ Thành,Ông Dương Lê Vũ Thành,Bên liên quan của Công ty con,
Ông Hoàng Võ Anh Khoa,Ông Hoàng Võ Anh Khoa,Ông Hoàng Võ Anh Khoa,Bên liên quan của Công ty con đến ngày 31/03/2025,
Ông Dương Văn Toàn,Ông Dương Văn Toàn,Ông Dương Văn Toàn,Bên liên quan của Công ty con đến ngày 12/11/2025,
Bà Trần Thị Hường,Bà Trần Thị Hường,Bà Trần Thị Hường,Bên liên quan của Công ty con,
Ông Nguyễn Ngọc Huy,Ông Nguyễn Ngọc Huy,Ông Nguyễn Ngọc Huy,Bên liên quan của Công ty con,
