row_label_raw,row_label_full,col_0,Thuyết minh,Năm 2019 triệu đồng,Năm 2018 triệu đồng,numeric__Thuyết minh,numeric__Năm 2019 triệu đồng,numeric__Năm 2018 triệu đồng
Những thay đổi về tài sản hoạt động,LƯU CHUYỀN TIỀN TỪ HOẠT ĐỘNG KINH DOANH > Những thay đổi về tài sản hoạt động,Những thay đổi về tài sản hoạt động,,(48.623.565),(45.069.882),,-48623565.0,-45069882.0
(Tăng)/Giảm các khoản tiền gửi và cho vay các tổ chức tín dụng khác,LƯU CHUYỀN TIỀN TỪ HOẠT ĐỘNG KINH DOANH > (Tăng)/Giảm các khoản tiền gửi và cho vay các tổ chức tín dụng khác,(Tăng)/Giảm các khoản tiền gửi và cho vay các tổ chức tín dụng khác,,(568.784),6.812.552,,-568784.0,6812552.0
Tăng các khoản về kinh doanh chứng khoán,LƯU CHUYỀN TIỀN TỪ HOẠT ĐỘNG KINH DOANH > Tăng các khoản về kinh doanh chứng khoán,Tăng các khoản về kinh doanh chứng khoán,,(11.956.952),(21.459.530),,-11956952.0,-21459530.0
Giảm các công cụ tài chính phải sinh và các tài sản tài chính khác,LƯU CHUYỀN TIỀN TỪ HOẠT ĐỘNG KINH DOANH > Giảm các công cụ tài chính phải sinh và các tài sản tài chính khác,Giảm các công cụ tài chính phải sinh và các tài sản tài chính khác,,21.245,85.560,,21245.0,85560.0
Tăng các khoản cho vay khách hàng,LƯU CHUYỀN TIỀN TỪ HOẠT ĐỘNG KINH DOANH > Tăng các khoản cho vay khách hàng,Tăng các khoản cho vay khách hàng,,(32.127.358),(26.698.561),,-32127358.0,-26698561.0
"Giảm nguồn dự phòng để bù đắp tồn thất các khoản tín dụng, chứng khoán, đầu tư dài hạn, phải thu khác","LƯU CHUYỀN TIỀN TỪ HOẠT ĐỘNG KINH DOANH > Giảm nguồn dự phòng để bù đắp tồn thất các khoản tín dụng, chứng khoán, đầu tư dài hạn, phải thu khác","Giảm nguồn dự phòng để bù đắp tồn thất các khoản tín dụng, chứng khoán, đầu tư dài hạn, phải thu khác",,(3.394.879),(2.227.624),,-3394879.0,-2227624.0
Tăng khác về tài sản hoạt động,LƯU CHUYỀN TIỀN TỪ HOẠT ĐỘNG KINH DOANH > Tăng khác về tài sản hoạt động,Tăng khác về tài sản hoạt động,,(596.837),(1.582.279),,-596837.0,-1582279.0
Những thay đổi về nợ phải trả hoạt động,LƯU CHUYỀN TIỀN TỪ HOẠT ĐỘNG KINH DOANH > Những thay đổi về nợ phải trả hoạt động,Những thay đổi về nợ phải trả hoạt động,,38.391.689,40.979.984,,38391689.0,40979984.0
"(Giảm)/tăng các khoản tiền gửi, tiền vay các tổ chức tín dụng","LƯU CHUYỀN TIỀN TỪ HOẠT ĐỘNG KINH DOANH > (Giảm)/tăng các khoản tiền gửi, tiền vay các tổ chức tín dụng","(Giảm)/tăng các khoản tiền gửi, tiền vay các tổ chức tín dụng",,(11.968.326),11.510.153,,-11968326.0,11510153.0
Tăng tiền gửi của khách hàng (bao gồm cả Kho bạc Nhà nước),LƯU CHUYỀN TIỀN TỪ HOẠT ĐỘNG KINH DOANH > Tăng tiền gửi của khách hàng (bao gồm cả Kho bạc Nhà nước),Tăng tiền gửi của khách hàng (bao gồm cả Kho bạc Nhà nước),,31.594.150,21.297.623,,31594150.0,21297623.0
Tăng phát hành giấy tờ có giá (ngoại trừ giấy tờ có giá phát hành được tính vào hoạt động tài chính),LƯU CHUYỀN TIỀN TỪ HOẠT ĐỘNG KINH DOANH > Tăng phát hành giấy tờ có giá (ngoại trừ giấy tờ có giá phát hành được tính vào hoạt động tài chính),Tăng phát hành giấy tờ có giá (ngoại trừ giấy tờ có giá phát hành được tính vào hoạt động tài chính),,15.330.702,5.044.896,,15330702.0,5044896.0
"(Giảm)/tăng vốn tài trợ, uỷ thác đầu tư, cho vay mà tổ chức tín dụng chịu rủi ro","LƯU CHUYỀN TIỀN TỪ HOẠT ĐỘNG KINH DOANH > (Giảm)/tăng vốn tài trợ, uỷ thác đầu tư, cho vay mà tổ chức tín dụng chịu rủi ro","(Giảm)/tăng vốn tài trợ, uỷ thác đầu tư, cho vay mà tổ chức tín dụng chịu rủi ro",,(17.837),22.964,,-17837.0,22964.0
Tăng khác về công nợ hoạt động,LƯU CHUYỀN TIỀN TỪ HOẠT ĐỘNG KINH DOANH > Tăng khác về công nợ hoạt động,Tăng khác về công nợ hoạt động,,3.659.533,3.413.423,,3659533.0,3413423.0
Chi từ quỹ của tổ chức tín dụng,LƯU CHUYỀN TIỀN TỪ HOẠT ĐỘNG KINH DOANH > Chi từ quỹ của tổ chức tín dụng,Chi từ quỹ của tổ chức tín dụng,24.1,(206.533),(309.075),241.0,-206533.0,-309075.0
Lưu chuyển tiền thuần từ hoạt động kinh doanh,LƯU CHUYỀN TIỀN TỪ HOẠT ĐỘNG KINH DOANH > Lưu chuyển tiền thuần từ hoạt động kinh doanh,Lưu chuyển tiền thuần từ hoạt động kinh doanh,,2.265.143,4.142.284,,2265143.0,4142284.0
