row_label_raw,row_label_full,Bên liên quan,Mối quan hệ,numeric__Mối quan hệ
"Công ty Cổ phần nhựa. bao bì Vinh (""Công ty nhựa. bao bì Vinh"")","Công ty Cổ phần nhựa. bao bì Vinh (""Công ty nhựa. bao bì Vinh"")","Công ty Cổ phần nhựa. bao bì Vinh (""Công ty nhựa. bao bì Vinh"")",Công ty liên kết,
"Công ty Cổ phần Giải pháp và Dịch vụ phần mềm Nam Việt (""Công ty Nam Việt"")","Công ty Cổ phần Giải pháp và Dịch vụ phần mềm Nam Việt (""Công ty Nam Việt"")","Công ty Cổ phần Giải pháp và Dịch vụ phần mềm Nam Việt (""Công ty Nam Việt"")",Công ty liên kết,
"Công ty Cổ phần Sản xuất Tổng hợp Sunrise Việt Nam (""Công ty Sunrise"")","Công ty Cổ phần Sản xuất Tổng hợp Sunrise Việt Nam (""Công ty Sunrise"")","Công ty Cổ phần Sản xuất Tổng hợp Sunrise Việt Nam (""Công ty Sunrise"")",Công ty liên kết của công ty con,
"Công ty Cổ phần dịch vụ xăng dầu An Đông (""Công ty An Đông"")","Công ty Cổ phần dịch vụ xăng dầu An Đông (""Công ty An Đông"")","Công ty Cổ phần dịch vụ xăng dầu An Đông (""Công ty An Đông"")",Công ty liên kết của công ty con,
"Công ty Cổ phần Ancop (""Công ty Ancop"")","Công ty Cổ phần Ancop (""Công ty Ancop"")","Công ty Cổ phần Ancop (""Công ty Ancop"")",Công ty liên kết của công ty con,
"Công ty Cổ Phần Dịch vụ Suất ăn Công nghiệp An Phát (""Công ty Suất ăn An Phát"")","Công ty Cổ Phần Dịch vụ Suất ăn Công nghiệp An Phát (""Công ty Suất ăn An Phát"")","Công ty Cổ Phần Dịch vụ Suất ăn Công nghiệp An Phát (""Công ty Suất ăn An Phát"")",Công ty liên kết của công ty con,
"Công ty Cổ phần Vật liệu xây dựng công nghệ cao An Cường (""Công ty An Cường"")","Công ty Cổ phần Vật liệu xây dựng công nghệ cao An Cường (""Công ty An Cường"")","Công ty Cổ phần Vật liệu xây dựng công nghệ cao An Cường (""Công ty An Cường"")",Công ty cùng Tập đoàn,
"Công ty TNHH An Trung Industries (""Công ty An Trung"")","Công ty TNHH An Trung Industries (""Công ty An Trung"")","Công ty TNHH An Trung Industries (""Công ty An Trung"")",Công ty cùng Tập đoàn,
"Công ty TNHH Phát triển xuất nhập khẩu và đầu tư Viexim (""Công ty Viexim"")","Công ty TNHH Phát triển xuất nhập khẩu và đầu tư Viexim (""Công ty Viexim"")","Công ty TNHH Phát triển xuất nhập khẩu và đầu tư Viexim (""Công ty Viexim"")",Công ty cùng Tập đoàn,
"Công ty TNHH MTV Cơ khí chính xác và chế tạo khuôn mẫu Việt Nam (""Công ty VMC"")","Công ty TNHH MTV Cơ khí chính xác và chế tạo khuôn mẫu Việt Nam (""Công ty VMC"")","Công ty TNHH MTV Cơ khí chính xác và chế tạo khuôn mẫu Việt Nam (""Công ty VMC"")",Công ty cùng Tập đoàn,
"Công ty Cổ phần Sản xuất PBAT An Phát (""Công ty PBAT"")","Công ty Cổ phần Sản xuất PBAT An Phát (""Công ty PBAT"")","Công ty Cổ phần Sản xuất PBAT An Phát (""Công ty PBAT"")",Công ty con (Từ ngày 29 tháng 6 năm 2023),
"Ankor Bioplastics Co., Ltd (""Công ty Ankor"")","Ankor Bioplastics Co., Ltd (""Công ty Ankor"")","Ankor Bioplastics Co., Ltd (""Công ty Ankor"")",Công ty con (Từ ngày 30 tháng 6 năm 2023),
"Công ty Cổ phần Anbio (""Công ty Anbio"")","Công ty Cổ phần Anbio (""Công ty Anbio"")","Công ty Cổ phần Anbio (""Công ty Anbio"")",Công ty cùng lãnh đạo chủ chất,
