row_label_raw,row_label_full,col_0,Năm nay,VNDNăm trước,numeric__Năm nay,numeric__VNDNăm trước
Thu nhập chịu thuế vớc tính năm hiện hành chưa cần trừ lỗ năm trước,Điều chỉnh tăng (giảm) lợi nhuận kế toán > Thu nhập chịu thuế vớc tính năm hiện hành chưa cần trừ lỗ năm trước,Thu nhập chịu thuế vớc tính năm hiện hành chưa cần trừ lỗ năm trước,163.410.219.283,104.356.748.022,163410219283.0,104356748022.0
Lỗ năm trước chuyển sang,Điều chỉnh tăng (giảm) lợi nhuận kế toán > Lỗ năm trước chuyển sang,Lỗ năm trước chuyển sang,-,(2.398.025.449),,-2398025449.0
Thu nhập chịu thuế vớc tính năm hiện hành sau khi cán trừ lỗ năm trước,Điều chỉnh tăng (giảm) lợi nhuận kế toán > Thu nhập chịu thuế vớc tính năm hiện hành sau khi cán trừ lỗ năm trước,Thu nhập chịu thuế vớc tính năm hiện hành sau khi cán trừ lỗ năm trước,163.410.219.283,101.958.722.573,163410219283.0,101958722573.0
Thuế TNDN vớc tính năm hiện hành,Điều chỉnh tăng (giảm) lợi nhuận kế toán > Thuế TNDN vớc tính năm hiện hành,Thuế TNDN vớc tính năm hiện hành,36.260.738.939,22.430.918.966,36260738939.0,22430918966.0
Giảm trừ thuế TNDN,Điều chỉnh tăng (giảm) lợi nhuận kế toán > Giảm trừ thuế TNDN,Giảm trừ thuế TNDN,-,(35.116.239),,-35116239.0
Thuế TNDN vớc tính năm hiện hành sau giảm trừ,Điều chỉnh tăng (giảm) lợi nhuận kế toán > Thuế TNDN vớc tính năm hiện hành sau giảm trừ,Thuế TNDN vớc tính năm hiện hành sau giảm trừ,36.260.738.939,22.395.802.727,36260738939.0,22395802727.0
Thuế TNDN phải nộp đầu năm,Điều chỉnh tăng (giảm) lợi nhuận kế toán > Thuế TNDN phải nộp đầu năm,Thuế TNDN phải nộp đầu năm,18.690.837.262,8.942.284.784,18690837262.0,8942284784.0
Thay đổi trong thuế TNDN tạm tính trên doanh thu thu được tiền,Điều chỉnh tăng (giảm) lợi nhuận kế toán > Thay đổi trong thuế TNDN tạm tính trên doanh thu thu được tiền,Thay đổi trong thuế TNDN tạm tính trên doanh thu thu được tiền,1.937.147.265,(421.456.871),1937147265.0,-421456871.0
Điều chỉnh thuế TNDN trích thiếu (thừa) năm trước,Điều chỉnh tăng (giảm) lợi nhuận kế toán > Điều chỉnh thuế TNDN trích thiếu (thừa) năm trước,Điều chỉnh thuế TNDN trích thiếu (thừa) năm trước,1.047.566.688,(320.131.459),1047566688.0,-320131459.0
Điều chỉnh thuế TNDN từ việc thanh lý khoản đầu tư vào công ty con,Điều chỉnh tăng (giảm) lợi nhuận kế toán > Điều chỉnh thuế TNDN từ việc thanh lý khoản đầu tư vào công ty con,Điều chỉnh thuế TNDN từ việc thanh lý khoản đầu tư vào công ty con,-,559.839.397,,559839397.0
Thuế TNDN đã nộp trong năm,Điều chỉnh tăng (giảm) lợi nhuận kế toán > Thuế TNDN đã nộp trong năm,Thuế TNDN đã nộp trong năm,(38.095.548.900),(12.465.501.316),-38095548900.0,-12465501316.0
Thuế TNDN phải nộp cuối năm,Điều chỉnh tăng (giảm) lợi nhuận kế toán > Thuế TNDN phải nộp cuối năm,Thuế TNDN phải nộp cuối năm,19.840.741.254,18.690.837.262,19840741254.0,18690837262.0
Trong đó:,Trong đó:,Trong đó:,Trong đó:,Trong đó:,,
Thuế TNDN phải nộp,Trong đó: > Thuế TNDN phải nộp,Thuế TNDN phải nộp,19.894.359.495,18.744.455.503,19894359495.0,18744455503.0
Thuế TNDN trả trước,Trong đó: > Thuế TNDN trả trước,Thuế TNDN trả trước,(53.618.241),(53.618.241),-53618241.0,-53618241.0
