row_label_raw,row_label_full,col_0,Thuyết minh,Số cuối năm Triệu đồng,Số đầu năm Triệu đồng,numeric__Thuyết minh,numeric__Số cuối năm Triệu đồng,numeric__Số đầu năm Triệu đồng
Đầu tư vào các công ty con,TẢI SẢN > Đầu tư vào các công ty con,Đầu tư vào các công ty con,14.1,2.967.294,2.967.294,141.0,2967294.0,2967294.0
Đầu tư dài hạn khác,TẢI SẢN > Đầu tư dài hạn khác,Đầu tư dài hạn khác,14.2,839.368,856.636,142.0,839368.0,856636.0
Dự phòng giảm giá đầu tư dài hạn,TẢI SẢN > Dự phòng giảm giá đầu tư dài hạn,Dự phòng giảm giá đầu tư dài hạn,14.3,(442.586),(404.593),143.0,-442586.0,-404593.0
Tài sản cố định,TẢI SẢN > Tài sản cố định,Tài sản cố định,,7.340.690,7.316.111,,7340690.0,7316111.0
Tài sản cố định hữu hình,TẢI SẢN > Tài sản cố định hữu hình,Tài sản cố định hữu hình,15.1,4.044.626,4.026.388,151.0,4044626.0,4026388.0
Nguyên giá tài sản cố định,TẢI SẢN > Nguyên giá tài sản cố định,Nguyên giá tài sản cố định,,5.806.663,5.535.793,,5806663.0,5535793.0
Khấu hao tài sản cố định,TẢI SẢN > Khấu hao tài sản cố định,Khấu hao tài sản cố định,,(1.762.037),(1.509.405),,-1762037.0,-1509405.0
Tài sản cố định vô hình,TẢI SẢN > Tài sản cố định vô hình,Tài sản cố định vô hình,15.2,3.296.064,3.289.723,152.0,3296064.0,3289723.0
Nguyên giá tài sản cố định,TẢI SẢN > Nguyên giá tài sản cố định,Nguyên giá tài sản cố định,,4.005.321,3.904.215,,4005321.0,3904215.0
Hao mòn tài sản cố định,TẢI SẢN > Hao mòn tài sản cố định,Hao mòn tài sản cố định,,(709.257),(614.492),,-709257.0,-614492.0
Tài sản có khác,TẢI SẢN > Tài sản có khác,Tài sản có khác,,43.793.522,43.608.915,,43793522.0,43608915.0
Các khoản phải thu,TẢI SẢN > Các khoản phải thu,Các khoản phải thu,16.1,16.880.335,17.085.178,161.0,16880335.0,17085178.0
"Các khoản lãi, phí phải thu","TẢI SẢN > Các khoản lãi, phí phải thu","Các khoản lãi, phí phải thu",16.2,25.299.053,25.126.972,162.0,25299053.0,25126972.0
Tài sản thuế thu nhập doanh nghiệp hoãn lại,TẢI SẢN > Tài sản thuế thu nhập doanh nghiệp hoãn lại,Tài sản thuế thu nhập doanh nghiệp hoãn lại,22,95.580,94.588,22.0,95580.0,94588.0
Tài sản có khác,TẢI SẢN > Tài sản có khác,Tài sản có khác,16.3,2.147.735,1.887.355,163.0,2147735.0,1887355.0
Dự phòng rủi ro cho các tài sản có khác,TẢI SẢN > Dự phòng rủi ro cho các tài sản có khác,Dự phòng rủi ro cho các tài sản có khác,16.4,(629.181),(585.178),164.0,-629181.0,-585178.0
TỔNG TÀI SẢN,TẢI SẢN > TỔNG TÀI SẢN,TỔNG TÀI SẢN,,329.187.491,290.364.115,,329187491.0,290364115.0
