row_label_raw,row_label_full,TÀI SẢN,Mã số,Thuyết minh,31/12/2015 VND,01/01/2015 VND,numeric__Mã số,numeric__Thuyết minh,numeric__31/12/2015 VND,numeric__01/01/2015 VND
V. Tài sản ngắn hạn khác,V. Tài sản ngắn hạn khác,V. Tài sản ngắn hạn khác,150,,16.714.998,3.432.567.217,150.0,,16714998.0,3432567217.0
1. Chi phí trả trước ngắn hạn,1. Chi phí trả trước ngắn hạn,1. Chi phí trả trước ngắn hạn,151,14a,16.714.998,168.363.199,151.0,,16714998.0,168363199.0
2. Thuế GTGT được khấu trừ,2. Thuế GTGT được khấu trừ,2. Thuế GTGT được khấu trừ,152,,-,3.264.204.018,152.0,,,3264204018.0
B. TÀI SẢN DÀI HẠN,B. TÀI SẢN DÀI HẠN,B. TÀI SẢN DÀI HẠN,200,,1.531.179.598.658,1.334.714.537.671,200.0,,1531179598658.0,1334714537671.0
I. Các khoản phải thu dài hạn,I. Các khoản phải thu dài hạn,I. Các khoản phải thu dài hạn,210,,185.508.702.723,219.267.747.218,210.0,,185508702723.0,219267747218.0
1. Phải thu về cho vay dài hạn,1. Phải thu về cho vay dài hạn,1. Phải thu về cho vay dài hạn,215,10b,157.343.713.318,219.267.747.218,215.0,,157343713318.0,219267747218.0
2. Phải thu dài hạn khác,2. Phải thu dài hạn khác,2. Phải thu dài hạn khác,216,11b,28.164.989.405,-,216.0,,28164989405.0,
II. Tài sản cố định,II. Tài sản cố định,II. Tài sản cố định,220,,70.964.697.605,169.372.351.213,220.0,,70964697605.0,169372351213.0
1. Tài sản cố định hữu hình,1. Tài sản cố định hữu hình,1. Tài sản cố định hữu hình,221,15,27.381.458.178,116.758.935.294,221.0,15.0,27381458178.0,116758935294.0
- Nguyên giá,- Nguyên giá,- Nguyên giá,222,,54.463.128.567,142.329.655.218,222.0,,54463128567.0,142329655218.0
- Giá trị hao mòn lũy kế,- Giá trị hao mòn lũy kế,- Giá trị hao mòn lũy kế,223,,(27.081.670.389),(25.570.719.924),223.0,,-27081670389.0,-25570719924.0
2. Tài sản cố định vô hình,2. Tài sản cố định vô hình,2. Tài sản cố định vô hình,227,16,43.583.239.427,52.613.415.919,227.0,16.0,43583239427.0,52613415919.0
- Nguyên giá,- Nguyên giá,- Nguyên giá,228,,43.822.915.270,52.824.571.270,228.0,,43822915270.0,52824571270.0
- Giá trị hao mòn lũy kế,- Giá trị hao mòn lũy kế,- Giá trị hao mòn lũy kế,229,,(239.675.843),(211.155.351),229.0,,-239675843.0,-211155351.0
III. Bất động sản đầu tư,III. Bất động sản đầu tư,III. Bất động sản đầu tư,230,17,203.972.866.568,112.863.719.865,230.0,17.0,203972866568.0,112863719865.0
- Nguyên giá,- Nguyên giá,- Nguyên giá,231,,222.484.336.931,124.210.456.151,231.0,,222484336931.0,124210456151.0
- Giá trị hao mòn lũy kế,- Giá trị hao mòn lũy kế,- Giá trị hao mòn lũy kế,232,,(18.511.470.363),(11.346.736.286),232.0,,-18511470363.0,-11346736286.0
