row_label_raw,row_label_full,col_0,31/12/2015 > Giá trị,31/12/2015 > Dự phòng,01/01/2015 > Giá trị,01/01/2015 > Dự phòng,numeric__31/12/2015 > Giá trị,numeric__31/12/2015 > Dự phòng,numeric__01/01/2015 > Giá trị,numeric__01/01/2015 > Dự phòng
- Phải thu khách hàng mua nhà dự án Xuân Phương,a) Ngắn hạn > - Phải thu khách hàng mua nhà dự án Xuân Phương,- Phải thu khách hàng mua nhà dự án Xuân Phương,-,-,2.835.082.238,-,,,2835082238.0,
- Phải thu nhân viên đã nghi việc,a) Ngắn hạn > - Phải thu nhân viên đã nghi việc,- Phải thu nhân viên đã nghi việc,5.703.067.878,(1.515.434.583),6.766.657.115,(1.515.434.583),5703067878.0,-1515434583.0,6766657115.0,-1515434583.0
- Phải thu về tiền lương chi vượt,a) Ngắn hạn > - Phải thu về tiền lương chi vượt,- Phải thu về tiền lương chi vượt,12.115.520.600,-,8.433.272.100,-,12115520600.0,,8433272100.0,
- Phải thu theo quyết toán khối lượng được nghiệm thu,a) Ngắn hạn > - Phải thu theo quyết toán khối lượng được nghiệm thu,- Phải thu theo quyết toán khối lượng được nghiệm thu,6.995.693.261,-,14.244.583.201,-,6995693261.0,,14244583201.0,
- Tiền thuê đất phải thu khách hàng trong Khu công nghiệp,a) Ngắn hạn > - Tiền thuê đất phải thu khách hàng trong Khu công nghiệp,- Tiền thuê đất phải thu khách hàng trong Khu công nghiệp,4.311.418.064,-,-,-,4311418064.0,,,
- Phải thu khác,a) Ngắn hạn > - Phải thu khác,- Phải thu khác,31.920.811.093,(11.290.994.191),35.016.732.080,(9.582.766.731),31920811093.0,-11290994191.0,35016732080.0,-9582766731.0
,,,251.133.895.620,(13.877.802.357),237.952.715.175,(11.098.201.314),251133895620.0,-13877802357.0,237952715175.0,-11098201314.0
b) Dài hạn,b) Dài hạn,b) Dài hạn,b) Dài hạn,b) Dài hạn,b) Dài hạn,b) Dài hạn,,,,
"Ký cược, ký quỹ","b) Dài hạn > Ký cược, ký quỹ","Ký cược, ký quỹ",6.651.982.116,-,5.844.012.252,-,6651982116.0,,5844012252.0,
Phải thu khác,b) Dài hạn > Phải thu khác,Phải thu khác,201.913.377.508,-,202.800.105.508,-,201913377508.0,,202800105508.0,
- Phải thu Công ty CP Đầu tư Xây dựng và Kinh doanh nước sạch (VIWACO)[2],b) Dài hạn > - Phải thu Công ty CP Đầu tư Xây dựng và Kinh doanh nước sạch (VIWACO)[2],- Phải thu Công ty CP Đầu tư Xây dựng và Kinh doanh nước sạch (VIWACO)[2],3.150.000.000,-,4.050.000.000,-,3150000000.0,,4050000000.0,
- Phải thu về tiền đến bù giải phòng mặt bằng được trừ vào tiền thuê đất phải nộp,b) Dài hạn > - Phải thu về tiền đến bù giải phòng mặt bằng được trừ vào tiền thuê đất phải nộp,- Phải thu về tiền đến bù giải phòng mặt bằng được trừ vào tiền thuê đất phải nộp,198.763.377.508,-,198.750.105.508,-,198763377508.0,,198750105508.0,
,,,208.565.359.624,-,208.644.117.760,-,208565359624.0,,208644117760.0,
