row_label_raw,row_label_full,Bên liên quan,Mối quan hệ,numeric__Mối quan hệ
Ông Bùi Ngọc Đức,Ông Bùi Ngọc Đức,Ông Bùi Ngọc Đức,Thành viên HĐQT,
,,,kiểm Tổng Giám đốc,
Ông Hà Đức Hiếu,Ông Hà Đức Hiếu,Ông Hà Đức Hiếu,Thành viên HĐQT,
Bà Đỗ Thị Thái,Bà Đỗ Thị Thái,Bà Đỗ Thị Thái,Thành viên HĐQT kiểm,
,,,Phó Tổng Giám đốc,
Ông Lương Trí Thảo,Ông Lương Trí Thảo,Ông Lương Trí Thảo,Phó Tổng Giám đốc,
Ông Nguyễn Trường Sơn,Ông Nguyễn Trường Sơn,Ông Nguyễn Trường Sơn,Phó Tổng Giám đốc,
Ông Lê Hào,Ông Lê Hào,Ông Lê Hào,Phó Tổng Giám đốc,
Ông Dương Văn Bắc,Ông Dương Văn Bắc,Ông Dương Văn Bắc,Phó Tổng Giám đốc,
Ông Lê Văn Hưng,Ông Lê Văn Hưng,Ông Lê Văn Hưng,Phó Tổng Giám đốc,
