row_label_raw,row_label_full,col_0,Thuyết minh,Năm nay Triệu đồng,Năm trước Triệu đồng,numeric__Thuyết minh,numeric__Năm nay Triệu đồng,numeric__Năm trước Triệu đồng
Những thay đổi về tài sản hoạt động,LUU CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Những thay đổi về tài sản hoạt động,Những thay đổi về tài sản hoạt động,,(47.431.674),(43.917.225),,-47431674.0,-43917225.0
Giảm/(tăng) các khoản tiền gửi tại và cho vay các TCTD khác,LUU CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Giảm/(tăng) các khoản tiền gửi tại và cho vay các TCTD khác,Giảm/(tăng) các khoản tiền gửi tại và cho vay các TCTD khác,,78.407,(319.484),,78407.0,-319484.0
Giảm các khoản về kinh doanh chứng khoán,LUU CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Giảm các khoản về kinh doanh chứng khoán,Giảm các khoản về kinh doanh chứng khoán,,3.304.346,670.063,,3304346.0,670063.0
Giảm các công cụ tài chính phải sinh và các tài sản tài chính khác,LUU CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Giảm các công cụ tài chính phải sinh và các tài sản tài chính khác,Giảm các công cụ tài chính phải sinh và các tài sản tài chính khác,,-,4.788,,,4788.0
Tăng các khoản cho vay khách hàng,LUU CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Tăng các khoản cho vay khách hàng,Tăng các khoản cho vay khách hàng,,(47.697.765),(44.113.553),,-47697765.0,-44113553.0
"Giảm nguồn dự phòng để bù đáp tổn thất các khoản tin dụng, chứng khoán, phải thu khác","LUU CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Giảm nguồn dự phòng để bù đáp tổn thất các khoản tin dụng, chứng khoán, phải thu khác","Giảm nguồn dự phòng để bù đáp tổn thất các khoản tin dụng, chứng khoán, phải thu khác",,(278.925),(418.534),,-278925.0,-418534.0
(Tăng)/Giảm khác về tài sản hoạt động,LUU CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > (Tăng)/Giảm khác về tài sản hoạt động,(Tăng)/Giảm khác về tài sản hoạt động,,(2.837.737),259.495,,-2837737.0,259495.0
Những thay đổi về nợ phải trả hoạt động,LUU CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Những thay đổi về nợ phải trả hoạt động,Những thay đổi về nợ phải trả hoạt động,,21.381.863,35.507.499,,21381863.0,35507499.0
Tăng/(giảm) các khoản nợ NHNN Việt Nam,LUU CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Tăng/(giảm) các khoản nợ NHNN Việt Nam,Tăng/(giảm) các khoản nợ NHNN Việt Nam,,379.217,(98.011),,379217.0,-98011.0
"Tăng các khoản tiền gửi, tiền vay các TCTD (Giảm)/tăng tiền gửi của khách hàng","LUU CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Tăng các khoản tiền gửi, tiền vay các TCTD (Giảm)/tăng tiền gửi của khách hàng","Tăng các khoản tiền gửi, tiền vay các TCTD (Giảm)/tăng tiền gửi của khách hàng",,6.947.072,4.329.124,,6947072.0,4329124.0
Tăng các công cụ tài chính phải sinh và các khoản nợ tài chính khác,LUU CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Tăng các công cụ tài chính phải sinh và các khoản nợ tài chính khác,Tăng các công cụ tài chính phải sinh và các khoản nợ tài chính khác,,(585.078),27.127.470,,-585078.0,27127470.0
"Tăng vốn tài trợ, uỷ thác đầu tư, cho vay TCTD chịu rủi ro","LUU CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Tăng vốn tài trợ, uỷ thác đầu tư, cho vay TCTD chịu rủi ro","Tăng vốn tài trợ, uỷ thác đầu tư, cho vay TCTD chịu rủi ro",,127.680,-,,127680.0,
Tăng phát hành giấy tờ có giá,LUU CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Tăng phát hành giấy tờ có giá,Tăng phát hành giấy tờ có giá,,49.495,145.839,,49495.0,145839.0
Tăng khác về nợ phải trả hoạt động,LUU CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Tăng khác về nợ phải trả hoạt động,Tăng khác về nợ phải trả hoạt động,,7.624.351,1.654.092,,7624351.0,1654092.0
Chi từ các quỹ của Ngân hàng,LUU CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Chi từ các quỹ của Ngân hàng,Chi từ các quỹ của Ngân hàng,,6.867.393,2.365.790,,6867393.0,2365790.0
Chi từ các quỹ của Ngân hàng,LUU CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Chi từ các quỹ của Ngân hàng,Chi từ các quỹ của Ngân hàng,,(28.267),(16.805),,-28267.0,-16805.0
Tiền thuần (sử dụng vào)/từ hoạt động kinh doanh,LUU CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Tiền thuần (sử dụng vào)/từ hoạt động kinh doanh,Tiền thuần (sử dụng vào)/từ hoạt động kinh doanh,,(11.879.383),2.986.706,,-11879383.0,2986706.0
LUU CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ Mua sắm tài sản cố định,LUU CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > LUU CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ Mua sắm tài sản cố định,LUU CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ Mua sắm tài sản cố định,,(606.832),(981.278),,-606832.0,-981278.0
"Tiền thu từ thanh lý, nhượng bán tài sản cố định","LUU CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Tiền thu từ thanh lý, nhượng bán tài sản cố định","Tiền thu từ thanh lý, nhượng bán tài sản cố định",,345.743,309.001,,345743.0,309001.0
"Tiền thu đầu tư, góp vốn vào các đơn vị khác","LUU CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Tiền thu đầu tư, góp vốn vào các đơn vị khác","Tiền thu đầu tư, góp vốn vào các đơn vị khác",,176.019,7.940,,176019.0,7940.0
"Tiền thu cổ tức và lợi nhuận được chia tủ các khoản đầu tư, góp vốn dài hạn","LUU CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Tiền thu cổ tức và lợi nhuận được chia tủ các khoản đầu tư, góp vốn dài hạn","Tiền thu cổ tức và lợi nhuận được chia tủ các khoản đầu tư, góp vốn dài hạn",,2.129,6.942,,2129.0,6942.0
Tiền thuần sử dụng vào hoạt động đầu tư,LUU CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Tiền thuần sử dụng vào hoạt động đầu tư,Tiền thuần sử dụng vào hoạt động đầu tư,,(82.941),(657.395),,-82941.0,-657395.0
