row_label_raw,row_label_full,col_0,31/12/2021 > Giá trịVND,31/12/2021 > Dự phòngVND,01/01/2021 > Giá trịVND,01/01/2021 > Dự phòngVND,numeric__31/12/2021 > Giá trịVND,numeric__31/12/2021 > Dự phòngVND,numeric__01/01/2021 > Giá trịVND,numeric__01/01/2021 > Dự phòngVND
Ông Hà Trọng Nam (10),Ông Hà Trọng Nam (10),Ông Hà Trọng Nam (10),586.131.347.928,(586.131.347.928),586.131.347.928,(586.131.347.928),586131347928.0,-586131347928.0,586131347928.0,-586131347928.0
Bà Hứa Thị Bích Hạnh (11),Bà Hứa Thị Bích Hạnh (11),Bà Hứa Thị Bích Hạnh (11),56.794.444.446,(56.794.444.446),56.794.444.446,(56.794.444.446),56794444446.0,-56794444446.0,56794444446.0,-56794444446.0
Công ty TNHH Quản lý và Khai thác tài sản Tràng An (12),Công ty TNHH Quản lý và Khai thác tài sản Tràng An (12),Công ty TNHH Quản lý và Khai thác tài sản Tràng An (12),35.366.666.665,(35.366.666.665),21.106.666.666,(21.106.666.666),35366666665.0,-35366666665.0,21106666666.0,-21106666666.0
Phải thu ứng tiền cho các cá nhân tại Công ty Viptour-Togi (13),Phải thu ứng tiền cho các cá nhân tại Công ty Viptour-Togi (13),Phải thu ứng tiền cho các cá nhân tại Công ty Viptour-Togi (13),99.440.000.000,(99.440.000.000),99.440.000.000,(46.240.000.000),99440000000.0,-99440000000.0,99440000000.0,-46240000000.0
Phải thu lãi cho vay Công ty TNHH Thương mại và Du lịch Tràng Tiền Nha Trang (14),Phải thu lãi cho vay Công ty TNHH Thương mại và Du lịch Tràng Tiền Nha Trang (14),Phải thu lãi cho vay Công ty TNHH Thương mại và Du lịch Tràng Tiền Nha Trang (14),35.552.260.551,(35.552.260.551),35.552.260.551,-,35552260551.0,-35552260551.0,35552260551.0,
Tải khoản giao dịch chứng khoán tại Công ty CP Chứng khoán TM và Công nghiệp Việt Nam,Tải khoản giao dịch chứng khoán tại Công ty CP Chứng khoán TM và Công nghiệp Việt Nam,Tải khoản giao dịch chứng khoán tại Công ty CP Chứng khoán TM và Công nghiệp Việt Nam,25.724.265.388,-,33.988.257.664,-,25724265388.0,,33988257664.0,
Công ty Cổ phần Đầu tư và Xây lắpThương mại BMC Hà Nội (a),Công ty Cổ phần Đầu tư và Xây lắpThương mại BMC Hà Nội (a),Công ty Cổ phần Đầu tư và Xây lắpThương mại BMC Hà Nội (a),-,-,28.002.299.999,(28.002.299.999),,,28002299999.0,-28002299999.0
Ngân hàng Thương mại Cổ phần Sài Gòn (a),Ngân hàng Thương mại Cổ phần Sài Gòn (a),Ngân hàng Thương mại Cổ phần Sài Gòn (a),-,-,10.010.000.000,(10.010.000.000),,,10010000000.0,-10010000000.0
"Ký quỹ, ký cược Các khoản phải thu khó đòi, tạm ứng cho CBCNV Công ty mẹ và các phải thu khác (15)","Ký quỹ, ký cược Các khoản phải thu khó đòi, tạm ứng cho CBCNV Công ty mẹ và các phải thu khác (15)","Ký quỹ, ký cược Các khoản phải thu khó đòi, tạm ứng cho CBCNV Công ty mẹ và các phải thu khác (15)",2.181.848.626,(27.953.923),62.075.024.788,-,2181848626.0,-27953923.0,62075024788.0,
,,,69.637.547.663,(27.182.642.088),169.243.998.652,(161.663.782.413),69637547663.0,-27182642088.0,169243998652.0,-161663782413.0
Cộng,Cộng,Cộng,1.200.874.691.953,(1.041.768.135.601),2.739.990.454.469,(2.376.829.206.641),1200874691953.0,-1041768135601.0,2739990454469.0,-2376829206641.0
