row_label_raw,row_label_full,col_0,Thuyết minh,Năm 2024 triệu đồng,Năm 2023 triệu đồng,numeric__Thuyết minh,numeric__Năm 2024 triệu đồng,numeric__Năm 2023 triệu đồng
Lưu chuyển tiền thuần từ hoạt động,Lưu chuyển tiền thuần từ hoạt động,Lưu chuyển tiền thuần từ hoạt động,,,,,,
kinh doanh trước những thay đổi về tài sản và nợ phải trả hoạt động,Lưu chuyển tiền thuần từ hoạt động > kinh doanh trước những thay đổi về tài sản và nợ phải trả hoạt động,kinh doanh trước những thay đổi về tài sản và nợ phải trả hoạt động,,24.298.116,26.957.912,,24298116.0,26957912.0
Những thay đổi về tài sản hoạt động,Lưu chuyển tiền thuần từ hoạt động > Những thay đổi về tài sản hoạt động,Những thay đổi về tài sản hoạt động,,(182.070.992),(170.181.652),,-182070992.0,-170181652.0
(Tăng)/giảm các khoản tiền gửi và cho vay các tổ chức tin dụng khác,Lưu chuyển tiền thuần từ hoạt động > (Tăng)/giảm các khoản tiền gửi và cho vay các tổ chức tin dụng khác,(Tăng)/giảm các khoản tiền gửi và cho vay các tổ chức tin dụng khác,,(912.930),3.030.053,,-912930.0,3030053.0
Tăng các khoản về kinh doanh chứng khoán,Lưu chuyển tiền thuần từ hoạt động > Tăng các khoản về kinh doanh chứng khoán,Tăng các khoản về kinh doanh chứng khoán,,(20.749.883),(30.739.900),,-20749883.0,-30739900.0
Giảm/(tăng) các công cụ tài chính phải sinh và các tài sản tài chính khác,Lưu chuyển tiền thuần từ hoạt động > Giảm/(tăng) các công cụ tài chính phải sinh và các tài sản tài chính khác,Giảm/(tăng) các công cụ tài chính phải sinh và các tài sản tài chính khác,,141.294,(57.466),,141294.0,-57466.0
Tăng các khoản cho vay khách hàng,Lưu chuyển tiền thuần từ hoạt động > Tăng các khoản cho vay khách hàng,Tăng các khoản cho vay khách hàng,,(155.923.647),(143.500.960),,-155923647.0,-143500960.0
"Giảm nguồn dự phòng để bù đắp tồn thất các khoản tín dụng, chứng khoán, đầu tư dài hạn, phải thu khác","Lưu chuyển tiền thuần từ hoạt động > Giảm nguồn dự phòng để bù đắp tồn thất các khoản tín dụng, chứng khoán, đầu tư dài hạn, phải thu khác","Giảm nguồn dự phòng để bù đắp tồn thất các khoản tín dụng, chứng khoán, đầu tư dài hạn, phải thu khác",,(5.923.389),(4.253.316),,-5923389.0,-4253316.0
Giảm khác về tài sản hoạt động,Lưu chuyển tiền thuần từ hoạt động > Giảm khác về tài sản hoạt động,Giảm khác về tài sản hoạt động,,1.297.563,5.339.937,,1297563.0,5339937.0
Những thay đổi về nợ phải trả hoạt động,Lưu chuyển tiền thuần từ hoạt động > Những thay đổi về nợ phải trả hoạt động,Những thay đổi về nợ phải trả hoạt động,,139.408.569,185.121.634,,139408569.0,185121634.0
Tăng/(giảm) các khoản nợ chính phủ và NHNNVN,Lưu chuyển tiền thuần từ hoạt động > Tăng/(giảm) các khoản nợ chính phủ và NHNNVN,Tăng/(giảm) các khoản nợ chính phủ và NHNNVN,,8.147.547,(23.051),,8147547.0,-23051.0
"Tăng các khoản tiền gửi, tiền vay các tổ chức tín dụng","Lưu chuyển tiền thuần từ hoạt động > Tăng các khoản tiền gửi, tiền vay các tổ chức tín dụng","Tăng các khoản tiền gửi, tiền vay các tổ chức tín dụng",,3.697.324,36.042.712,,3697324.0,36042712.0
Tăng tiền gửi của khách hàng,Lưu chuyển tiền thuần từ hoạt động > Tăng tiền gửi của khách hàng,Tăng tiền gửi của khách hàng,,144.426.782,122.162.737,,144426782.0,122162737.0
(Giảm)/tăng phát hành giấy tờ có giá (ngoại trừ giấy tờ có giá phát hành được tính vào hoạt động tài chính),Lưu chuyển tiền thuần từ hoạt động > (Giảm)/tăng phát hành giấy tờ có giá (ngoại trừ giấy tờ có giá phát hành được tính vào hoạt động tài chính),(Giảm)/tăng phát hành giấy tờ có giá (ngoại trừ giấy tờ có giá phát hành được tính vào hoạt động tài chính),,(10.622.243),24.955.961,,-10622243.0,24955961.0
"Giảm vốn tài trợ, uỷ thác đầu tư, cho vay mà tổ chức tín dụng chịu rủi ro","Lưu chuyển tiền thuần từ hoạt động > Giảm vốn tài trợ, uỷ thác đầu tư, cho vay mà tổ chức tín dụng chịu rủi ro","Giảm vốn tài trợ, uỷ thác đầu tư, cho vay mà tổ chức tín dụng chịu rủi ro",,(29.200),(48.690),,-29200.0,-48690.0
Tăng các công cụ tài chính phải sinh và các khoản nợ tài chính khác,Lưu chuyển tiền thuần từ hoạt động > Tăng các công cụ tài chính phải sinh và các khoản nợ tài chính khác,Tăng các công cụ tài chính phải sinh và các khoản nợ tài chính khác,,191.455,-,,191455.0,
(Giảm)/tăng khác về công nợ hoạt động,Lưu chuyển tiền thuần từ hoạt động > (Giảm)/tăng khác về công nợ hoạt động,(Giảm)/tăng khác về công nợ hoạt động,,(6.054.807),2.279.135,,-6054807.0,2279135.0
Chi từ quỹ của tổ chức tín dụng,Lưu chuyển tiền thuần từ hoạt động > Chi từ quỹ của tổ chức tín dụng,Chi từ quỹ của tổ chức tín dụng,26.1,(348.289),(247.170),261.0,-348289.0,-247170.0
Lưu chuyển tiền thuần từ hoạt động kinh doanh,Lưu chuyển tiền thuần từ hoạt động > Lưu chuyển tiền thuần từ hoạt động kinh doanh,Lưu chuyển tiền thuần từ hoạt động kinh doanh,,(18.364.307),41.897.894,,-18364307.0,41897894.0
