row_label_raw,row_label_full,col_0,Năm nayVND,Năm trướcVND,numeric__Năm nayVND,numeric__Năm trướcVND
Công ty Cổ phần Hàng hải Thắng Long,Dịch vụ cung cấp > Công ty Cổ phần Hàng hải Thắng Long,Công ty Cổ phần Hàng hải Thắng Long,1.492.362.176,19.303.033.398,1492362176.0,19303033398.0
Công ty Cổ phần Kinh doanh Khí Miền Nam - Chi nhánh Bình Khí,Dịch vụ cung cấp > Công ty Cổ phần Kinh doanh Khí Miền Nam - Chi nhánh Bình Khí,Công ty Cổ phần Kinh doanh Khí Miền Nam - Chi nhánh Bình Khí,-,4.160.941.673,,4160941673.0
Các bên liên quan khác,Dịch vụ cung cấp > Các bên liên quan khác,Các bên liên quan khác,419.197.914,70.740.930,419197914.0,70740930.0
Thu nhập tài chính (lãi tiền gửi ngân hàng),Thu nhập tài chính (lãi tiền gửi ngân hàng),Thu nhập tài chính (lãi tiền gửi ngân hàng),Thu nhập tài chính (lãi tiền gửi ngân hàng),Thu nhập tài chính (lãi tiền gửi ngân hàng),,
Ngân hàng TMCP Đại Chứng Việt Nam,Thu nhập tài chính (lãi tiền gửi ngân hàng) > Ngân hàng TMCP Đại Chứng Việt Nam,Ngân hàng TMCP Đại Chứng Việt Nam,26.137.570.680,20.947.333.082,26137570680.0,20947333082.0
Thu nhập khác,Thu nhập khác,Thu nhập khác,Thu nhập khác,Thu nhập khác,,
Công ty Cổ phần Lộc Hóa Dầu Bình Sơn,Thu nhập khác > Công ty Cổ phần Lộc Hóa Dầu Bình Sơn,Công ty Cổ phần Lộc Hóa Dầu Bình Sơn,-,31.059.852.728,,31059852728.0
Mua hàng,Mua hàng,Mua hàng,Mua hàng,Mua hàng,,
Công ty Cổ phần Vận tải Dầu khí Thái Bình Dương,Mua hàng > Công ty Cổ phần Vận tải Dầu khí Thái Bình Dương,Công ty Cổ phần Vận tải Dầu khí Thái Bình Dương,980.264.832.244,697.425.112.393,980264832244.0,697425112393.0
Công ty Cổ phần Vận tải Xăng dầu Phương Nam,Mua hàng > Công ty Cổ phần Vận tải Xăng dầu Phương Nam,Công ty Cổ phần Vận tải Xăng dầu Phương Nam,437.940.873.075,392.496.970.669,437940873075.0,392496970669.0
Công ty Cổ phần Dịch vụ Tổng hợp Dầu khí Vũng Tàu,Mua hàng > Công ty Cổ phần Dịch vụ Tổng hợp Dầu khí Vũng Tàu,Công ty Cổ phần Dịch vụ Tổng hợp Dầu khí Vũng Tàu,29.542.914.107,27.315.255.822,29542914107.0,27315255822.0
Công ty Cổ phần Vận tải Sản phẩm khí Quốc tế,Mua hàng > Công ty Cổ phần Vận tải Sản phẩm khí Quốc tế,Công ty Cổ phần Vận tải Sản phẩm khí Quốc tế,27.186.224.236,44.326.070.248,27186224236.0,44326070248.0
Chi nhánh Tổng Công Ty Cổ phần Khoan và,Chi nhánh Tổng Công Ty Cổ phần Khoan và,Chi nhánh Tổng Công Ty Cổ phần Khoan và,Chi nhánh Tổng Công Ty Cổ phần Khoan và,Chi nhánh Tổng Công Ty Cổ phần Khoan và,,
Dịch vụ khoan dầu khí - Xí nghiệp Dịch vụ Dầu tư khoan dầu khí,Chi nhánh Tổng Công Ty Cổ phần Khoan và > Dịch vụ khoan dầu khí - Xí nghiệp Dịch vụ Dầu tư khoan dầu khí,Dịch vụ khoan dầu khí - Xí nghiệp Dịch vụ Dầu tư khoan dầu khí,25.173.586.137,24.795.584.261,25173586137.0,24795584261.0
Công ty Bảo hiểm PVI Phía Nam,Chi nhánh Tổng Công Ty Cổ phần Khoan và > Công ty Bảo hiểm PVI Phía Nam,Công ty Bảo hiểm PVI Phía Nam,6.793.484.577,16.624.036.443,6793484577.0,16624036443.0
Tập đoàn Dầu khí Quốc gia Việt Nam,Chi nhánh Tổng Công Ty Cổ phần Khoan và > Tập đoàn Dầu khí Quốc gia Việt Nam,Tập đoàn Dầu khí Quốc gia Việt Nam,5.819.494.332,7.355.030.511,5819494332.0,7355030511.0
Công ty Cổ phần Vận tải Dầu khí Quảng Ngãi,Chi nhánh Tổng Công Ty Cổ phần Khoan và > Công ty Cổ phần Vận tải Dầu khí Quảng Ngãi,Công ty Cổ phần Vận tải Dầu khí Quảng Ngãi,5.287.666.323,3.805.157.735,5287666323.0,3805157735.0
Công ty Cổ phần Vận tải Dầu khí Đông Dương,Chi nhánh Tổng Công Ty Cổ phần Khoan và > Công ty Cổ phần Vận tải Dầu khí Đông Dương,Công ty Cổ phần Vận tải Dầu khí Đông Dương,4.808.021.298,5.081.900.712,4808021298.0,5081900712.0
Công ty Bảo hiểm PVI Vũng Tàu,Chi nhánh Tổng Công Ty Cổ phần Khoan và > Công ty Bảo hiểm PVI Vũng Tàu,Công ty Bảo hiểm PVI Vũng Tàu,2.946.819.335,581.379.898,2946819335.0,581379898.0
Chi nhánh Tổng Công ty Dịch vụ Kỹ thuật Dầu khí - Công ty Cảng Dịch vụ Dầu khí,Chi nhánh Tổng Công Ty Cổ phần Khoan và > Chi nhánh Tổng Công ty Dịch vụ Kỹ thuật Dầu khí - Công ty Cảng Dịch vụ Dầu khí,Chi nhánh Tổng Công ty Dịch vụ Kỹ thuật Dầu khí - Công ty Cảng Dịch vụ Dầu khí,2.314.496.262,2.630.756.899,2314496262.0,2630756899.0
Công ty Cổ phần Đào tạo Kỹ thuật PVD,Chi nhánh Tổng Công Ty Cổ phần Khoan và > Công ty Cổ phần Đào tạo Kỹ thuật PVD,Công ty Cổ phần Đào tạo Kỹ thuật PVD,2.269.075.000,2.584.643.176,2269075000.0,2584643176.0
Công ty Cổ phần Hàng hải Thắng Long,Chi nhánh Tổng Công Ty Cổ phần Khoan và > Công ty Cổ phần Hàng hải Thắng Long,Công ty Cổ phần Hàng hải Thắng Long,1.944.148.568,2.338.890.381,1944148568.0,2338890381.0
Liên doanh Việt-Nga Vietsovpetro,Chi nhánh Tổng Công Ty Cổ phần Khoan và > Liên doanh Việt-Nga Vietsovpetro,Liên doanh Việt-Nga Vietsovpetro,1.394.965.950,1.399.255.290,1394965950.0,1399255290.0
Công ty Cổ Phần Sơn Dầu khí Việt Nam,Chi nhánh Tổng Công Ty Cổ phần Khoan và > Công ty Cổ Phần Sơn Dầu khí Việt Nam,Công ty Cổ Phần Sơn Dầu khí Việt Nam,1.336.355.000,-,1336355000.0,
Công ty Cổ phần Dịch vụ Logistics Dầu khí Việt Nam,Chi nhánh Tổng Công Ty Cổ phần Khoan và > Công ty Cổ phần Dịch vụ Logistics Dầu khí Việt Nam,Công ty Cổ phần Dịch vụ Logistics Dầu khí Việt Nam,1.120.378.174,1.771.561.133,1120378174.0,1771561133.0
Công ty Cổ phần Vận tải Dầu khí Hà Nội,Chi nhánh Tổng Công Ty Cổ phần Khoan và > Công ty Cổ phần Vận tải Dầu khí Hà Nội,Công ty Cổ phần Vận tải Dầu khí Hà Nội,915.738.705,5.802.443.491,915738705.0,5802443491.0
Công ty Bảo hiểm PVI Bến Thành,Chi nhánh Tổng Công Ty Cổ phần Khoan và > Công ty Bảo hiểm PVI Bến Thành,Công ty Bảo hiểm PVI Bến Thành,569.532.938,1.066.525.912,569532938.0,1066525912.0
Các bên liên quan khác,Chi nhánh Tổng Công Ty Cổ phần Khoan và > Các bên liên quan khác,Các bên liên quan khác,1.900.077.932,2.273.288.660,1900077932.0,2273288660.0
Chi phí lãi vay,Chi phí lãi vay,Chi phí lãi vay,Chi phí lãi vay,Chi phí lãi vay,,
Ngân hàng TMCP Đại Chứng Việt Nam,Chi phí lãi vay > Ngân hàng TMCP Đại Chứng Việt Nam,Ngân hàng TMCP Đại Chứng Việt Nam,15.268.937.137,19.655.216.857,15268937137.0,19655216857.0
Tập đoàn Dầu khí Quốc gia Việt Nam,Chi phí lãi vay > Tập đoàn Dầu khí Quốc gia Việt Nam,Tập đoàn Dầu khí Quốc gia Việt Nam,27.081.549.099,24.644.737.072,27081549099.0,24644737072.0
