row_label_raw,row_label_full,col_0,Thuyết minh,Năm 2020 triệu đồng,Năm 2019 triệu đồng,numeric__Thuyết minh,numeric__Năm 2020 triệu đồng,numeric__Năm 2019 triệu đồng
Những thay đổi về tài sản hoạt động(Tăng)/Giảm các khoản tiền gửi và cho vay các tổ chức tín dụng khác,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Những thay đổi về tài sản hoạt động(Tăng)/Giảm các khoản tiền gửi và cho vay các tổ chức tín dụng khác,Những thay đổi về tài sản hoạt động(Tăng)/Giảm các khoản tiền gửi và cho vay các tổ chức tín dụng khác,,(65.846.587),(48.623.565),,-65846587.0,-48623565.0
Tăng các khoản về kinh doanh chứng khoán(Tăng)/Giảm các công cụ tài chính phải sinh và các tài sản tài chính khác,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Tăng các khoản về kinh doanh chứng khoán(Tăng)/Giảm các công cụ tài chính phải sinh và các tài sản tài chính khác,Tăng các khoản về kinh doanh chứng khoán(Tăng)/Giảm các công cụ tài chính phải sinh và các tài sản tài chính khác,,4.631.569,(568.784),,4631569.0,-568784.0
Tăng các khoản về kinh doanh chứng khoán(Tăng)/Giảm các công cụ tài chính phải sinh và các tài sản tài chính khác,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Tăng các khoản về kinh doanh chứng khoán(Tăng)/Giảm các công cụ tài chính phải sinh và các tài sản tài chính khác,Tăng các khoản về kinh doanh chứng khoán(Tăng)/Giảm các công cụ tài chính phải sinh và các tài sản tài chính khác,,(14.562.939),(11.956.952),,-14562939.0,-11956952.0
"Tăng các khoản cho vay khách hàngGiảm nguồn dự phòng để bù đắp tổn thất các khoản tín dụng, chứng khoán, đầu tư dài hạn, phải thu khác","LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Tăng các khoản cho vay khách hàngGiảm nguồn dự phòng để bù đắp tổn thất các khoản tín dụng, chứng khoán, đầu tư dài hạn, phải thu khác","Tăng các khoản cho vay khách hàngGiảm nguồn dự phòng để bù đắp tổn thất các khoản tín dụng, chứng khoán, đầu tư dài hạn, phải thu khác",,(11.480),21.245,,-11480.0,21245.0
"Tăng các khoản cho vay khách hàngGiảm nguồn dự phòng để bù đắp tổn thất các khoản tín dụng, chứng khoán, đầu tư dài hạn, phải thu khác","LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Tăng các khoản cho vay khách hàngGiảm nguồn dự phòng để bù đắp tổn thất các khoản tín dụng, chứng khoán, đầu tư dài hạn, phải thu khác","Tăng các khoản cho vay khách hàngGiảm nguồn dự phòng để bù đắp tổn thất các khoản tín dụng, chứng khoán, đầu tư dài hạn, phải thu khác",,(44.917.387),(32.127.358),,-44917387.0,-32127358.0
Tăng khác về tài sản hoạt động,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Tăng khác về tài sản hoạt động,Tăng khác về tài sản hoạt động,,(3.589.122),(3.394.879),,-3589122.0,-3394879.0
Tăng khác về tài sản hoạt động,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Tăng khác về tài sản hoạt động,Tăng khác về tài sản hoạt động,,(7.397.228),(596.837),,-7397228.0,-596837.0
Những thay đổi về nợ phải trả hoạt động,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Những thay đổi về nợ phải trả hoạt động,Những thay đổi về nợ phải trả hoạt động,,69.033.393,38.391.689,,69033393.0,38391689.0
"Giảm các khoản tiền gửi, tiền vay các tổ chức tín dụng","LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Giảm các khoản tiền gửi, tiền vay các tổ chức tín dụng","Giảm các khoản tiền gửi, tiền vay các tổ chức tín dụng",,(1.759.553),(11.968.326),,-1759553.0,-11968326.0
Tăng tiền gửi của khách hàng (bao gồm cả Kho bạc Nhà nước),LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Tăng tiền gửi của khách hàng (bao gồm cả Kho bạc Nhà nước),Tăng tiền gửi của khách hàng (bao gồm cả Kho bạc Nhà nước),,39.519.653,31.594.150,,39519653.0,31594150.0
Tăng phát hành giấy tờ có giá (ngoại trừ giấy tờ có giá phát hành được tính vào hoạt động tài chính),LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Tăng phát hành giấy tờ có giá (ngoại trừ giấy tờ có giá phát hành được tính vào hoạt động tài chính),Tăng phát hành giấy tờ có giá (ngoại trừ giấy tờ có giá phát hành được tính vào hoạt động tài chính),,25.100.302,15.330.702,,25100302.0,15330702.0
"Giảm vốn tài trợ, uỷ thác đầu tư, cho vay mà tổ chức tín dụng chịu rủi ro","LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Giảm vốn tài trợ, uỷ thác đầu tư, cho vay mà tổ chức tín dụng chịu rủi ro","Giảm vốn tài trợ, uỷ thác đầu tư, cho vay mà tổ chức tín dụng chịu rủi ro",,(94.785),(17.837),,-94785.0,-17837.0
Tăng khác về công nợ hoạt động,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Tăng khác về công nợ hoạt động,Tăng khác về công nợ hoạt động,,6.496.190,3.659.533,,6496190.0,3659533.0
Chi từ quỹ của tổ chức tín dụng,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Chi từ quỹ của tổ chức tín dụng,Chi từ quỹ của tổ chức tín dụng,25.1,(228.414),(206.533),251.0,-228414.0,-206533.0
Lưu chuyển tiền thuần từ hoạt động kinh doanh,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Lưu chuyển tiền thuần từ hoạt động kinh doanh,Lưu chuyển tiền thuần từ hoạt động kinh doanh,,15.866.771,2.265.143,,15866771.0,2265143.0
