row_label_raw,row_label_full,col_0,31/12/2015Triệu VND,%,31/12/2014Triệu VND,%_1,numeric__31/12/2015Triệu VND,numeric__%,numeric__31/12/2014Triệu VND,numeric__%_1
Hợp tác xã và liên hiệp hợp tác xã,Dư nợ cho vay khách hàng của Ngân hàng > Hợp tác xã và liên hiệp hợp tác xã,Hợp tác xã và liên hiệp hợp tác xã,188.775,"0,16",160.332,"0,16",188775.0,0.16,160332.0,0.16
Cho vay cá nhân,Dư nợ cho vay khách hàng của Ngân hàng > Cho vay cá nhân,Cho vay cá nhân,31.279.104,"25,78",20.518.483,"20,40",31279104.0,25.78,20518483.0,20.4
"Hộ kinh doanh, cá nhân","Dư nợ cho vay khách hàng của Ngân hàng > Hộ kinh doanh, cá nhân","Hộ kinh doanh, cá nhân",31.279.104,"25,78",20.518.483,"20,40",31279104.0,25.78,20518483.0,20.4
"Cho vay khácĐơn vị hành chính sự nghiệp, Đàng, Đoàn thểvà hiệp hội","Dư nợ cho vay khách hàng của Ngân hàng > Cho vay khácĐơn vị hành chính sự nghiệp, Đàng, Đoàn thểvà hiệp hội","Cho vay khácĐơn vị hành chính sự nghiệp, Đàng, Đoàn thểvà hiệp hội",618.773,"0,51",445.755,"0,44",618773.0,0.51,445755.0,0.44
"Cho vay khácĐơn vị hành chính sự nghiệp, Đàng, Đoàn thểvà hiệp hội","Dư nợ cho vay khách hàng của Ngân hàng > Cho vay khácĐơn vị hành chính sự nghiệp, Đàng, Đoàn thểvà hiệp hội","Cho vay khácĐơn vị hành chính sự nghiệp, Đàng, Đoàn thểvà hiệp hội",397.121,"0,33",82.297,"0,08",397121.0,0.33,82297.0,0.08
Thành phần kinh tế khác,Dư nợ cho vay khách hàng của Ngân hàng > Thành phần kinh tế khác,Thành phần kinh tế khác,221.652,"0,18",363.458,"0,36",221652.0,0.18,363458.0,0.36
Cho vay tại các Chỉ nhánh nước ngoài,Dư nợ cho vay khách hàng của Ngân hàng > Cho vay tại các Chỉ nhánh nước ngoài,Cho vay tại các Chỉ nhánh nước ngoài,2.627.945,"2,17",1.902.797,"1,89",2627945.0,2.17,1902797.0,1.89
Cho vay doanh nghiệp,Dư nợ cho vay khách hàng của Ngân hàng > Cho vay doanh nghiệp,Cho vay doanh nghiệp,2.243.608,"1,85",1.639.740,"1,63",2243608.0,1.85,1639740.0,1.63
Cho vay cá nhân,Dư nợ cho vay khách hàng của Ngân hàng > Cho vay cá nhân,Cho vay cá nhân,384.337,"0,32",263.057,"0,26",384337.0,0.32,263057.0,0.26
,,,119.955.224,"98,85",99.577.866,"99,01",119955224.0,98.85,99577866.0,99.01
Các khoản phải thu khách hàngcủa Công ty Cổ phần Chứng khoán MB,Các khoản phải thu khách hàngcủa Công ty Cổ phần Chứng khoán MB,Các khoản phải thu khách hàngcủa Công ty Cổ phần Chứng khoán MB,Các khoản phải thu khách hàngcủa Công ty Cổ phần Chứng khoán MB,Các khoản phải thu khách hàngcủa Công ty Cổ phần Chứng khoán MB,Các khoản phải thu khách hàngcủa Công ty Cổ phần Chứng khoán MB,Các khoản phải thu khách hàngcủa Công ty Cổ phần Chứng khoán MB,,,,
"Các hợp đồng REPO, hỗ trợ tài chínhvà ứng trước cho khách hàng","Các khoản phải thu khách hàngcủa Công ty Cổ phần Chứng khoán MB > Các hợp đồng REPO, hỗ trợ tài chínhvà ứng trước cho khách hàng","Các hợp đồng REPO, hỗ trợ tài chínhvà ứng trước cho khách hàng",1.393.406,"1,15",991.140,"0,99",1393406.0,1.15,991140.0,0.99
,,,121.348.630,100,100.569.006,100,121348630.0,100.0,100569006.0,100.0
