row_label_raw,row_label_full,Bên liên quan,Mối quan hệ,Nội dung nghiệp vụ,Năm nay,Năm trước,numeric__Mối quan hệ,numeric__Nội dung nghiệp vụ,numeric__Năm nay,numeric__Năm trước
Công ty TNHH MTV TTC Land Retail Management,Công ty TNHH MTV TTC Land Retail Management,Công ty TNHH MTV TTC Land Retail Management,Công ty con,Thu nhập cho thuê văn phòng,-,226.470.363,,,,226470363.0
Công ty TNHH MTV Đầu tư Phát triển Bất động sản Hùng Anh Năm,Công ty TNHH MTV Đầu tư Phát triển Bất động sản Hùng Anh Năm,Công ty TNHH MTV Đầu tư Phát triển Bất động sản Hùng Anh Năm,Công ty con,Góp vốn,165.932.000.000,-,,,165932000000.0,
Công ty TNHH MTV Đầu tư Phát triển Bất động sản Hùng Anh Năm,Công ty TNHH MTV Đầu tư Phát triển Bất động sản Hùng Anh Năm,Công ty TNHH MTV Đầu tư Phát triển Bất động sản Hùng Anh Năm,Công ty con,Thu hồi gốc vay,137.915.000.000,-,,,137915000000.0,
Công ty TNHH MTV Đầu tư Phát triển Bất động sản Hùng Anh Năm,Công ty TNHH MTV Đầu tư Phát triển Bất động sản Hùng Anh Năm,Công ty TNHH MTV Đầu tư Phát triển Bất động sản Hùng Anh Năm,Công ty con,Cho vay,4.455.000.000,51.575.000.000,,,4455000000.0,51575000000.0
Công ty TNHH MTV Đầu tư Phát triển Bất động sản Hùng Anh Năm,Công ty TNHH MTV Đầu tư Phát triển Bất động sản Hùng Anh Năm,Công ty TNHH MTV Đầu tư Phát triển Bất động sản Hùng Anh Năm,Công ty con,Thu nhập lãi cho vay,3.001.273.973,13.177.925.750,,,3001273973.0,13177925750.0
Công ty TNHH MTV Đầu tư Phát triển Bất động sản Hùng Anh Năm,Công ty TNHH MTV Đầu tư Phát triển Bất động sản Hùng Anh Năm,Công ty TNHH MTV Đầu tư Phát triển Bất động sản Hùng Anh Năm,Công ty con,Cung cấp dịch vụ tư vấn,112.577.499,4.622.000.000,,,112577499.0,4622000000.0
Công ty Cổ phần Đầu tư Phát triển Bất động sản Đông Sài Gòn,Công ty Cổ phần Đầu tư Phát triển Bất động sản Đông Sài Gòn,Công ty Cổ phần Đầu tư Phát triển Bất động sản Đông Sài Gòn,Công ty con,Trả gốc vay,61.200.000.000,17.500.000.000,,,61200000000.0,17500000000.0
Công ty Cổ phần Đầu tư Phát triển Bất động sản Đông Sài Gòn,Công ty Cổ phần Đầu tư Phát triển Bất động sản Đông Sài Gòn,Công ty Cổ phần Đầu tư Phát triển Bất động sản Đông Sài Gòn,Công ty con,Vay,7.600.000.000,72.000.000.000,,,7600000000.0,72000000000.0
Công ty Cổ phần Đầu tư Phát triển Bất động sản Đông Sài Gòn,Công ty Cổ phần Đầu tư Phát triển Bất động sản Đông Sài Gòn,Công ty Cổ phần Đầu tư Phát triển Bất động sản Đông Sài Gòn,Công ty con,Thu nhập cho thuê văn phòng,1.362.142.566,8.567.878.336,,,1362142566.0,8567878336.0
Công ty Cổ phần Đầu tư Phát triển Bất động sản Đông Sài Gòn,Công ty Cổ phần Đầu tư Phát triển Bất động sản Đông Sài Gòn,Công ty Cổ phần Đầu tư Phát triển Bất động sản Đông Sài Gòn,Công ty con,Chỉ phí lãi vay,663.416.439,2.357.408.219,,,663416439.0,2357408219.0
Công ty Cổ phần Đầu tư Phát triển Bất động sản Đông Sài Gòn,Công ty Cổ phần Đầu tư Phát triển Bất động sản Đông Sài Gòn,Công ty Cổ phần Đầu tư Phát triển Bất động sản Đông Sài Gòn,Công ty con,Thanh lý đầu tư,-,34.635.512.000,,,,34635512000.0
Công ty Cổ phần Thương Tín Tàu Quốc,Công ty Cổ phần Thương Tín Tàu Quốc,Công ty Cổ phần Thương Tín Tàu Quốc,Công ty con,Trả gốc vay,250.683.120.000,134.416.880.000,,,250683120000.0,134416880000.0
Công ty Cổ phần Thương Tín Tàu Quốc,Công ty Cổ phần Thương Tín Tàu Quốc,Công ty Cổ phần Thương Tín Tàu Quốc,Công ty con,Cổ tức,81.916.191.000,-,,,81916191000.0,
Công ty Cổ phần Thương Tín Tàu Quốc,Công ty Cổ phần Thương Tín Tàu Quốc,Công ty Cổ phần Thương Tín Tàu Quốc,Công ty con,Vay,41.250.000.000,177.350.000.000,,,41250000000.0,177350000000.0
Công ty Cổ phần Thương Tín Tàu Quốc,Công ty Cổ phần Thương Tín Tàu Quốc,Công ty Cổ phần Thương Tín Tàu Quốc,Công ty con,Mua hàng hóa và dịch vụ,8.406.399.159,18.639.682.363,,,8406399159.0,18639682363.0
Công ty Cổ phần Thương Tín Tàu Quốc,Công ty Cổ phần Thương Tín Tàu Quốc,Công ty Cổ phần Thương Tín Tàu Quốc,Công ty con,Bán hàng hóa dịch vụ,1.847.451.167,3.465.447.478,,,1847451167.0,3465447478.0
Công ty Cổ phần Thương Tín Tàu Quốc,Công ty Cổ phần Thương Tín Tàu Quốc,Công ty Cổ phần Thương Tín Tàu Quốc,Công ty con,Chỉ phí lãi vay,318.302.695,11.596.966.956,,,318302695.0,11596966956.0
