row_label_raw,row_label_full,col_0,Mã số,2020 VND,2019 VND,numeric__Mã số,numeric__2020 VND,numeric__2019 VND
Biến động chi phí trả trước,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Biến động chi phí trả trước,Biến động chi phí trả trước,12,23.658.944.498,31.321.783.266,12.0,23658944498.0,31321783266.0
,,,,1.273.587.179.264,996.442.732.484,,1273587179264.0,996442732484.0
Tiền lãi vay và chi phí phát hành trái phiếu đã trả,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Tiền lãi vay và chi phí phát hành trái phiếu đã trả,Tiền lãi vay và chi phí phát hành trái phiếu đã trả,14,(435.215.348.165),(296.097.952.566),14.0,-435215348165.0,-296097952566.0
Thuế thu nhập doanh nghiệp đã nộp,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Thuế thu nhập doanh nghiệp đã nộp,Thuế thu nhập doanh nghiệp đã nộp,15,(201.952.780.669),(216.671.182.854),15.0,-201952780669.0,-216671182854.0
Tiền chi khác cho hoạt động kinh doanh,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Tiền chi khác cho hoạt động kinh doanh,Tiền chi khác cho hoạt động kinh doanh,17,(3.130.013.125),(4.790.250.984),17.0,-3130013125.0,-4790250984.0
Lưu chuyển tiền thuần từ hoạt động kinh doanh,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Lưu chuyển tiền thuần từ hoạt động kinh doanh,Lưu chuyển tiền thuần từ hoạt động kinh doanh,20,633.289.037.305,478.883.346.080,20.0,633289037305.0,478883346080.0
LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ,,,
"Tiền chi mua sắm, xây dựng tài sản cố định và tài sản dài hạn khác","LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ > Tiền chi mua sắm, xây dựng tài sản cố định và tài sản dài hạn khác","Tiền chi mua sắm, xây dựng tài sản cố định và tài sản dài hạn khác",21,(1.010.842.903.442),(2.117.083.988.566),21.0,-1010842903442.0,-2117083988566.0
Tiền thu từ thanh lý tài sản cố định,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ > Tiền thu từ thanh lý tài sản cố định,Tiền thu từ thanh lý tài sản cố định,22,10.817.466.978,30.158.242.943,22.0,10817466978.0,30158242943.0
Tiền chi cho vay và tiền gửi có kỳ hạn,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ > Tiền chi cho vay và tiền gửi có kỳ hạn,Tiền chi cho vay và tiền gửi có kỳ hạn,23,(1.404.350.000.000),(156.400.000.000),23.0,-1404350000000.0,-156400000000.0
Tiền thu hồi cho vay và tiền gửi có kỳ hạn,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ > Tiền thu hồi cho vay và tiền gửi có kỳ hạn,Tiền thu hồi cho vay và tiền gửi có kỳ hạn,24,135.800.000.000,-,24.0,135800000000.0,
"Tiền chi mua các công ty con, trừ số dư tiền của các công ty con được mua (Thuyết minh 5)","LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ > Tiền chi mua các công ty con, trừ số dư tiền của các công ty con được mua (Thuyết minh 5)","Tiền chi mua các công ty con, trừ số dư tiền của các công ty con được mua (Thuyết minh 5)",25,(41.967.438.969),-,25.0,-41967438969.0,
"Tiền thu lãi tiền gửi, cho vay và cổ tức","LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ > Tiền thu lãi tiền gửi, cho vay và cổ tức","Tiền thu lãi tiền gửi, cho vay và cổ tức",27,55.029.934.802,76.690.742.499,27.0,55029934802.0,76690742499.0
Lưu chuyển tiền thuần từ hoạt động đầu tư,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ > Lưu chuyển tiền thuần từ hoạt động đầu tư,Lưu chuyển tiền thuần từ hoạt động đầu tư,30,(2.255.512.940.631),(2.166.635.003.124),30.0,-2255512940631.0,-2166635003124.0
