row_label_raw,row_label_full,col_0,Mối quan hệ,31/12/2023,01/01/2023,numeric__Mối quan hệ,numeric__31/12/2023,numeric__01/01/2023
- Công ty TNHH MTV Cao su Quảng Ngãi,- Công ty TNHH MTV Cao su Quảng Ngãi,- Công ty TNHH MTV Cao su Quảng Ngãi,Công ty con,497.420.340,100.956.480,,497420340.0,100956480.0
- Công ty TNHH MTV Cao su Hà Tĩnh,- Công ty TNHH MTV Cao su Hà Tĩnh,- Công ty TNHH MTV Cao su Hà Tĩnh,Công ty con,181.228.330,1.110.213.606,,181228330.0,1110213606.0
- Công ty TNHH MTV Cao su Thành Hóa,- Công ty TNHH MTV Cao su Thành Hóa,- Công ty TNHH MTV Cao su Thành Hóa,Công ty con,104.526.225,122.552.629,,104526225.0,122552629.0
Phải thu lợi nhuận Tập trung,Phải thu lợi nhuận Tập trung,Phải thu lợi nhuận Tập trung,,962.748.011.701,829.354.055.310,,962748011701.0,829354055310.0
- Công ty TNHH MTV Tổng Công ty Cao su Đồng Nai,- Công ty TNHH MTV Tổng Công ty Cao su Đồng Nai,- Công ty TNHH MTV Tổng Công ty Cao su Đồng Nai,Công ty con,217.382.266.778,24.495.984.721,,217382266778.0,24495984721.0
- Công ty TNHH MTV Cao su Đầu Tiếng,- Công ty TNHH MTV Cao su Đầu Tiếng,- Công ty TNHH MTV Cao su Đầu Tiếng,Công ty con,101.402.316.868,72.698.673.473,,101402316868.0,72698673473.0
- Công ty TNHH MTV Cao su Phú Riềng,- Công ty TNHH MTV Cao su Phú Riềng,- Công ty TNHH MTV Cao su Phú Riềng,Công ty con,106.210.422.445,210.742.568.629,,106210422445.0,210742568629.0
- Công ty TNHH MTV Cao su Bình Long,- Công ty TNHH MTV Cao su Bình Long,- Công ty TNHH MTV Cao su Bình Long,Công ty con,92.293.697.215,101.554.540.870,,92293697215.0,101554540870.0
- Công ty TNHH MTV Cao su Lộc Ninh,- Công ty TNHH MTV Cao su Lộc Ninh,- Công ty TNHH MTV Cao su Lộc Ninh,Công ty con,96.447.341.493,171.119.858.554,,96447341493.0,171119858554.0
- Công ty TNHH MTV Cao su Bình Thuận,- Công ty TNHH MTV Cao su Bình Thuận,- Công ty TNHH MTV Cao su Bình Thuận,Công ty con,35.923.812.051,26.767.552.439,,35923812051.0,26767552439.0
- Công ty TNHH MTV Cao su Chư Pãh,- Công ty TNHH MTV Cao su Chư Pãh,- Công ty TNHH MTV Cao su Chư Pãh,Công ty con,26.305.458.126,35.137.015.784,,26305458126.0,35137015784.0
- Công ty TNHH MTV Cao su Chư Prông,- Công ty TNHH MTV Cao su Chư Prông,- Công ty TNHH MTV Cao su Chư Prông,Công ty con,65.219.072.552,39.529.504.128,,65219072552.0,39529504128.0
- Công ty TNHH MTV Cao su Chư Sê,- Công ty TNHH MTV Cao su Chư Sê,- Công ty TNHH MTV Cao su Chư Sê,Công ty con,84.596.976.396,18.973.466.493,,84596976396.0,18973466493.0
- Công ty TNHH MTV Cao su Kon Tum,- Công ty TNHH MTV Cao su Kon Tum,- Công ty TNHH MTV Cao su Kon Tum,Công ty con,65.738.089.135,56.903.735.141,,65738089135.0,56903735141.0
- Công ty TNHH MTV Cao su Eah Leo,- Công ty TNHH MTV Cao su Eah Leo,- Công ty TNHH MTV Cao su Eah Leo,Công ty con,26.756.253.232,33.226.200.608,,26756253232.0,33226200608.0
- Công ty TNHH MTV Cao su Mang Yang,- Công ty TNHH MTV Cao su Mang Yang,- Công ty TNHH MTV Cao su Mang Yang,Công ty con,26.847.635.334,21.090.600.225,,26847635334.0,21090600225.0
- Công ty TNHH MTV Cao su Quảng trị,- Công ty TNHH MTV Cao su Quảng trị,- Công ty TNHH MTV Cao su Quảng trị,Công ty con,4.797.467.530,2.806.930.019,,4797467530.0,2806930019.0
- Công ty TNHH MTV Cao su Krông Buk,- Công ty TNHH MTV Cao su Krông Buk,- Công ty TNHH MTV Cao su Krông Buk,Công ty con,7.029.179.033,2.290.616.829,,7029179033.0,2290616829.0
- Trường Cao đẳng Công nghiệp cao su,- Trường Cao đẳng Công nghiệp cao su,- Trường Cao đẳng Công nghiệp cao su,Công ty con,-,6.335.145.079,,,6335145079.0
- Công ty TNHH MTV Cao su Thanh Hóa,- Công ty TNHH MTV Cao su Thanh Hóa,- Công ty TNHH MTV Cao su Thanh Hóa,Công ty con,4.991.480.310,4.991.480.310,,4991480310.0,4991480310.0
- Viện Nghiên cứu Cao su,- Viện Nghiên cứu Cao su,- Viện Nghiên cứu Cao su,Công ty con,806.543.203,690.182.008,,806543203.0,690182008.0
Phải thu từ doanh thu khác,Phải thu từ doanh thu khác,Phải thu từ doanh thu khác,,56.596.495.098,59.133.669.602,,56596495098.0,59133669602.0
- Công ty TNHH MTV Tổng Công ty Cao su Đồng Nai,- Công ty TNHH MTV Tổng Công ty Cao su Đồng Nai,- Công ty TNHH MTV Tổng Công ty Cao su Đồng Nai,Công ty con,10.736.664.175,20.292.177.936,,10736664175.0,20292177936.0
- Công ty TNHH MTV Cao su Bình Long,- Công ty TNHH MTV Cao su Bình Long,- Công ty TNHH MTV Cao su Bình Long,Công ty con,12.665.685.395,5.621.724.430,,12665685395.0,5621724430.0
- Công ty TNHH MTV Cao su Bình Thuận,- Công ty TNHH MTV Cao su Bình Thuận,- Công ty TNHH MTV Cao su Bình Thuận,Công ty con,801.656.978,831.557.992,,801656978.0,831557992.0
- Công ty TNHH MTV Cao su Đầu Tiếng,- Công ty TNHH MTV Cao su Đầu Tiếng,- Công ty TNHH MTV Cao su Đầu Tiếng,Công ty con,3.451.070.320,3.852.434.277,,3451070320.0,3852434277.0
- Công ty TNHH MTV Cao su Phú Riềng,- Công ty TNHH MTV Cao su Phú Riềng,- Công ty TNHH MTV Cao su Phú Riềng,Công ty con,8.121.697.758,8.794.338.662,,8121697758.0,8794338662.0
- Công ty TNHH MTV Cao su Lộc Ninh,- Công ty TNHH MTV Cao su Lộc Ninh,- Công ty TNHH MTV Cao su Lộc Ninh,Công ty con,10.693.351.247,6.036.026.164,,10693351247.0,6036026164.0
- Công ty TNHH MTV Cao su Krông Buk,- Công ty TNHH MTV Cao su Krông Buk,- Công ty TNHH MTV Cao su Krông Buk,Công ty con,293.950.178,196.551.180,,293950178.0,196551180.0
- Công ty TNHH MTV Cao su Eah Leo,- Công ty TNHH MTV Cao su Eah Leo,- Công ty TNHH MTV Cao su Eah Leo,Công ty con,2.049.314.323,1.973.844.283,,2049314323.0,1973844283.0
- Công ty TNHH MTV Cao su Chư Pãh,- Công ty TNHH MTV Cao su Chư Pãh,- Công ty TNHH MTV Cao su Chư Pãh,Công ty con,736.668.802,1.838.368.707,,736668802.0,1838368707.0
- Công ty TNHH MTV Cao su Chư Prông,- Công ty TNHH MTV Cao su Chư Prông,- Công ty TNHH MTV Cao su Chư Prông,Công ty con,3.105.054.742,3.059.639.300,,3105054742.0,3059639300.0
- Công ty TNHH MTV Cao su Chư Sê,- Công ty TNHH MTV Cao su Chư Sê,- Công ty TNHH MTV Cao su Chư Sê,Công ty con,990.333.480,709.751.170,,990333480.0,709751170.0
