row_label_raw,row_label_full,col_0,Mối quan hệ,Năm 2023,Năm 2022,numeric__Mối quan hệ,numeric__Năm 2023,numeric__Năm 2022
- Công ty CP EVN Quốc tế,Cổ tức lợi nhuận được chia (tiếp theo) > - Công ty CP EVN Quốc tế,- Công ty CP EVN Quốc tế,Công ty nhận đầu tư,11.232.000.000,19.872.000.000,,11232000000.0,19872000000.0
- Công ty CP Thể thao Ngôi Sao Geru,Cổ tức lợi nhuận được chia (tiếp theo) > - Công ty CP Thể thao Ngôi Sao Geru,- Công ty CP Thể thao Ngôi Sao Geru,Công ty con,1.543.309.440,424.920.000,,1543309440.0,424920000.0
- Công ty CP Xuất Khẩu Cao Su VRG Nhật Bản,Cổ tức lợi nhuận được chia (tiếp theo) > - Công ty CP Xuất Khẩu Cao Su VRG Nhật Bản,- Công ty CP Xuất Khẩu Cao Su VRG Nhật Bản,Công ty con,-,500.000.000,,,500000000.0
- Công ty CP Điện Việt Lào,Cổ tức lợi nhuận được chia (tiếp theo) > - Công ty CP Điện Việt Lào,- Công ty CP Điện Việt Lào,Công ty nhận đầu tư,9.819.890.000,-,,9819890000.0,
- Công ty CP Công nghiệp An Điền,Cổ tức lợi nhuận được chia (tiếp theo) > - Công ty CP Công nghiệp An Điền,- Công ty CP Công nghiệp An Điền,Công ty liên kết,19.057.500.000,7.700.000.000,,19057500000.0,7700000000.0
- Công ty CP Cao su Krông Buk - Ratanakiri,Cổ tức lợi nhuận được chia (tiếp theo) > - Công ty CP Cao su Krông Buk - Ratanakiri,- Công ty CP Cao su Krông Buk - Ratanakiri,Công ty liên kết,9.334.686.000,2.417.675.274,,9334686000.0,2417675274.0
- Công ty CP Đầu tư và Phát triển VRG Long Thành,Cổ tức lợi nhuận được chia (tiếp theo) > - Công ty CP Đầu tư và Phát triển VRG Long Thành,- Công ty CP Đầu tư và Phát triển VRG Long Thành,Công ty liên kết,17.600.000.000,7.700.000.000,,17600000000.0,7700000000.0
- Công ty CP Gỗ MDF Geruco Quảng Trị,Cổ tức lợi nhuận được chia (tiếp theo) > - Công ty CP Gỗ MDF Geruco Quảng Trị,- Công ty CP Gỗ MDF Geruco Quảng Trị,Công ty con,-,42.553.190.680,,,42553190680.0
- Công ty CP Cơ khí Cao Su,Cổ tức lợi nhuận được chia (tiếp theo) > - Công ty CP Cơ khí Cao Su,- Công ty CP Cơ khí Cao Su,Công ty con,1.903.645.125,1.296.000.000,,1903645125.0,1296000000.0
Lãi cho vay,Cổ tức lợi nhuận được chia (tiếp theo) > Lãi cho vay,Lãi cho vay,,24.279.621.413,26.655.269.796,,24279621413.0,26655269796.0
- Công ty TNHH MTV Cao su Bình Thuận,Cổ tức lợi nhuận được chia (tiếp theo) > - Công ty TNHH MTV Cao su Bình Thuận,- Công ty TNHH MTV Cao su Bình Thuận,Công ty con,1.185.977.655,1.325.505.191,,1185977655.0,1325505191.0
- Công ty TNHH MTV Cao su Chư Pãh,Cổ tức lợi nhuận được chia (tiếp theo) > - Công ty TNHH MTV Cao su Chư Pãh,- Công ty TNHH MTV Cao su Chư Pãh,Công ty con,1.319.742.569,1.846.226.275,,1319742569.0,1846226275.0
- Công ty TNHH MTV Cao su Chư Prông,Cổ tức lợi nhuận được chia (tiếp theo) > - Công ty TNHH MTV Cao su Chư Prông,- Công ty TNHH MTV Cao su Chư Prông,Công ty con,489.656.310,694.544.280,,489656310.0,694544280.0
- Công ty TNHH MTV Cao su Chư Sê,Cổ tức lợi nhuận được chia (tiếp theo) > - Công ty TNHH MTV Cao su Chư Sê,- Công ty TNHH MTV Cao su Chư Sê,Công ty con,450.549.183,630.128.381,,450549183.0,630128381.0
- Công ty TNHH MTV Cao su Eah Leo,Cổ tức lợi nhuận được chia (tiếp theo) > - Công ty TNHH MTV Cao su Eah Leo,- Công ty TNHH MTV Cao su Eah Leo,Công ty con,292.975.206,404.570.005,,292975206.0,404570005.0
- Công ty TNHH MTV Cao su Hà Tĩnh,Cổ tức lợi nhuận được chia (tiếp theo) > - Công ty TNHH MTV Cao su Hà Tĩnh,- Công ty TNHH MTV Cao su Hà Tĩnh,Công ty con,781.770.977,877.257.518,,781770977.0,877257518.0
- Công ty TNHH MTV Cao su Kon Tum,Cổ tức lợi nhuận được chia (tiếp theo) > - Công ty TNHH MTV Cao su Kon Tum,- Công ty TNHH MTV Cao su Kon Tum,Công ty con,2.109.868.075,2.926.958.327,,2109868075.0,2926958327.0
- Công ty TNHH MTV Cao su Krông Buk,Cổ tức lợi nhuận được chia (tiếp theo) > - Công ty TNHH MTV Cao su Krông Buk,- Công ty TNHH MTV Cao su Krông Buk,Công ty con,203.330.837,286.137.211,,203330837.0,286137211.0
- Công ty TNHH MTV Cao su Mang Yang,Cổ tức lợi nhuận được chia (tiếp theo) > - Công ty TNHH MTV Cao su Mang Yang,- Công ty TNHH MTV Cao su Mang Yang,Công ty con,1.010.826.294,1.394.047.735,,1010826294.0,1394047735.0
- Công ty TNHH MTV Cao su Quảng Nam,Cổ tức lợi nhuận được chia (tiếp theo) > - Công ty TNHH MTV Cao su Quảng Nam,- Công ty TNHH MTV Cao su Quảng Nam,Công ty con,1.123.654.250,1.383.649.787,,1123654250.0,1383649787.0
- Công ty TNHH MTV Cao su Thanh Hóa,Cổ tức lợi nhuận được chia (tiếp theo) > - Công ty TNHH MTV Cao su Thanh Hóa,- Công ty TNHH MTV Cao su Thanh Hóa,Công ty con,434.828.999,512.829.181,,434828999.0,512829181.0
- Công ty TNHH MTV Cao su Quảng Ngãi,Cổ tức lợi nhuận được chia (tiếp theo) > - Công ty TNHH MTV Cao su Quảng Ngãi,- Công ty TNHH MTV Cao su Quảng Ngãi,Công ty con,396.463.860,420.541.476,,396463860.0,420541476.0
- Công ty TNHH MTV Cao su Hương Khê Hà Tĩnh,Cổ tức lợi nhuận được chia (tiếp theo) > - Công ty TNHH MTV Cao su Hương Khê Hà Tĩnh,- Công ty TNHH MTV Cao su Hương Khê Hà Tĩnh,Công ty con,3.157.038.462,2.629.935.693,,3157038462.0,2629935693.0
- Công ty CP Gỗ VRG MDF Kiên Giang,Cổ tức lợi nhuận được chia (tiếp theo) > - Công ty CP Gỗ VRG MDF Kiên Giang,- Công ty CP Gỗ VRG MDF Kiên Giang,Công ty con,11.322.938.736,11.322.938.736,,11322938736.0,11322938736.0
