row_label_raw,row_label_full,col_0,Mối quan hệ,Năm 2023,Năm 2022,numeric__Mối quan hệ,numeric__Năm 2023,numeric__Năm 2022
- Công ty CP Cao su Dầu Tiếng Kratie,- Công ty CP Cao su Dầu Tiếng Kratie,- Công ty CP Cao su Dầu Tiếng Kratie,Công ty liên kết,10.678.500.000,-,,10678500000.0,
- Công ty TNHH Cao Su Việt Lào,- Công ty TNHH Cao Su Việt Lào,- Công ty TNHH Cao Su Việt Lào,Công ty liên kết,68.303.731.650,-,,68303731650.0,
- Công ty TNHH MTV Cao su Bình Long,- Công ty TNHH MTV Cao su Bình Long,- Công ty TNHH MTV Cao su Bình Long,Công ty con,30.711.308.000,13.492.500.000,,30711308000.0,13492500000.0
- Công ty TNHH MTV Cao su Bình Thuận,- Công ty TNHH MTV Cao su Bình Thuận,- Công ty TNHH MTV Cao su Bình Thuận,Công ty con,18.594.576.000,52.271.376.080,,18594576000.0,52271376080.0
- Công ty TNHH MTV Cao su Chư Pãh,- Công ty TNHH MTV Cao su Chư Pãh,- Công ty TNHH MTV Cao su Chư Pãh,Công ty con,39.050.040.000,20.135.880.000,,39050040000.0,20135880000.0
- Công ty TNHH MTV Cao su Chư Prông,- Công ty TNHH MTV Cao su Chư Prông,- Công ty TNHH MTV Cao su Chư Prông,Công ty con,2.025.000.000,63.534.846.000,,2025000000.0,63534846000.0
- Công ty TNHH MTV Cao su KonTum,- Công ty TNHH MTV Cao su KonTum,- Công ty TNHH MTV Cao su KonTum,Công ty con,22.160.250.000,27.360.000.000,,22160250000.0,27360000000.0
- Công ty CP Cao su Đồng Phú,- Công ty CP Cao su Đồng Phú,- Công ty CP Cao su Đồng Phú,Công ty con,23.735.750.000,21.352.572.160,,23735750000.0,21352572160.0
- Công ty TNHH MTV Cao su Eah Leo,- Công ty TNHH MTV Cao su Eah Leo,- Công ty TNHH MTV Cao su Eah Leo,Công ty con,32.476.133.632,14.104.944.000,,32476133632.0,14104944000.0
- Công ty TNHH MTV Cao su Hà Tĩnh,- Công ty TNHH MTV Cao su Hà Tĩnh,- Công ty TNHH MTV Cao su Hà Tĩnh,Công ty con,56.472.202.500,42.657.630.095,,56472202500.0,42657630095.0
- Công ty TNHH MTV Cao Su Chư Sê,- Công ty TNHH MTV Cao Su Chư Sê,- Công ty TNHH MTV Cao Su Chư Sê,Công ty con,17.269.000.000,-,,17269000000.0,
- Công ty TNHH MTV Cao su Chumomray,- Công ty TNHH MTV Cao su Chumomray,- Công ty TNHH MTV Cao su Chumomray,Thành viên trong Tập đoàn,101.911.971.000,122.724.338.947,,101911971000.0,122724338947.0
- Công ty TNHH MTV Tổng Công ty Cao su Đồng Nai,- Công ty TNHH MTV Tổng Công ty Cao su Đồng Nai,- Công ty TNHH MTV Tổng Công ty Cao su Đồng Nai,Công ty con,63.621.209.600,26.653.500.000,,63621209600.0,26653500000.0
- Công ty CP Cao su Tây Ninh,- Công ty CP Cao su Tây Ninh,- Công ty CP Cao su Tây Ninh,Công ty con,31.734.885.832,14.464.715.172,,31734885832.0,14464715172.0
- Công ty TNHH MTV Cao su Dầu Tiếng,- Công ty TNHH MTV Cao su Dầu Tiếng,- Công ty TNHH MTV Cao su Dầu Tiếng,Công ty con,34.260.684.000,37.724.503.380,,34260684000.0,37724503380.0
- Công ty TNHH MTV Cao su Mang Yang,- Công ty TNHH MTV Cao su Mang Yang,- Công ty TNHH MTV Cao su Mang Yang,Công ty con,52.601.325.000,74.038.440.000,,52601325000.0,74038440000.0
- Công ty TNHH MTV Cao su Quảng Nam,- Công ty TNHH MTV Cao su Quảng Nam,- Công ty TNHH MTV Cao su Quảng Nam,Công ty con,45.554.036.500,15.372.000.000,,45554036500.0,15372000000.0
- Công ty CP Cao su Lai Châu II,- Công ty CP Cao su Lai Châu II,- Công ty CP Cao su Lai Châu II,Công ty con,70.389.900.000,70.645.439.450,,70389900000.0,70645439450.0
- Công ty TNHH MTV Cao su Hương Khê Hà Tĩnh,- Công ty TNHH MTV Cao su Hương Khê Hà Tĩnh,- Công ty TNHH MTV Cao su Hương Khê Hà Tĩnh,Công ty con,20.296.080.000,29.814.917.372,,20296080000.0,29814917372.0
- Viện Nghiên cứu cao su VN,- Viện Nghiên cứu cao su VN,- Viện Nghiên cứu cao su VN,Công ty con,1.910.953.600,13.708.800.000,,1910953600.0,13708800000.0
- Công ty CP cao su Bà Rịa,- Công ty CP cao su Bà Rịa,- Công ty CP cao su Bà Rịa,Công ty con,23.227.936.200,17.038.441.600,,23227936200.0,17038441600.0
- Công ty TNHH MTV Cao su Thanh Hóa,- Công ty TNHH MTV Cao su Thanh Hóa,- Công ty TNHH MTV Cao su Thanh Hóa,Công ty con,20.514.165.000,11.989.687.500,,20514165000.0,11989687500.0
- Công ty TNHH MTV Cao su Phú Riếng,- Công ty TNHH MTV Cao su Phú Riếng,- Công ty TNHH MTV Cao su Phú Riếng,Công ty con,90.396.179.000,2.878.223.040,,90396179000.0,2878223040.0
- Công ty TNHH MTV CPPT Cao Su Dầu Tiếng - Việt Lào,- Công ty TNHH MTV CPPT Cao Su Dầu Tiếng - Việt Lào,- Công ty TNHH MTV CPPT Cao Su Dầu Tiếng - Việt Lào,Thành viên trong Tập đoàn,128.711.523.000,-,,128711523000.0,
"- BA RIA KAMPONG THOM APHIVATH CAOUTCHOUC CO., LTD","- BA RIA KAMPONG THOM APHIVATH CAOUTCHOUC CO., LTD","- BA RIA KAMPONG THOM APHIVATH CAOUTCHOUC CO., LTD",Thành viên trong Tập đoàn,31.499.477.625,-,,31499477625.0,
