row_label_raw,row_label_full,col_0,Thuyết minh,2021 triệu đồng,2020 triệu đồng,numeric__Thuyết minh,numeric__2021 triệu đồng,numeric__2020 triệu đồng
Lưu chuyển tiền thuần từ hoạt động kinh doanh trước những thay đổi về tài sản và nợ phải trả hoạt động,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Lưu chuyển tiền thuần từ hoạt động kinh doanh trước những thay đổi về tài sản và nợ phải trả hoạt động,Lưu chuyển tiền thuần từ hoạt động kinh doanh trước những thay đổi về tài sản và nợ phải trả hoạt động,33,(9.749.589)(59.249.249),(2.406.359)(11.750.383),33.0,,
Những thay đổi về tài sản hoạt động,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Những thay đổi về tài sản hoạt động,Những thay đổi về tài sản hoạt động,33,(1.317.668),332.590,33.0,-1317668.0,332590.0
Tăng các khoản tiền gửi và cho vay các tổ chức tín dụng khác,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Tăng các khoản tiền gửi và cho vay các tổ chức tín dụng khác,Tăng các khoản tiền gửi và cho vay các tổ chức tín dụng khác,33,(115.334.497),(80.062.325),33.0,-115334497.0,-80062325.0
Tăng các khoản về kinh doanh chứng khoán,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Tăng các khoản về kinh doanh chứng khoán,Tăng các khoản về kinh doanh chứng khoán,33,(5.174.930),(19.710.547),33.0,-5174930.0,-19710547.0
(Tăng)/giảm các công cụ tài chính phải sinh và các tài sản tài chính khác,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > (Tăng)/giảm các công cụ tài chính phải sinh và các tài sản tài chính khác,(Tăng)/giảm các công cụ tài chính phải sinh và các tài sản tài chính khác,33,(11.005.715),7.530.708,33.0,-11005715.0,7530708.0
Tăng các khoản cho vay khách hàng,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Tăng các khoản cho vay khách hàng,Tăng các khoản cho vay khách hàng,33,176.620.626,89.612.979,33.0,176620626.0,89612979.0
"Giảm nguồn dự phòng để bù đắp tồn thất các khoản tín dụng, chứng khoán, đầu tư dài hạn, phải thu khác","LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Giảm nguồn dự phòng để bù đắp tồn thất các khoản tín dụng, chứng khoán, đầu tư dài hạn, phải thu khác","Giảm nguồn dự phòng để bù đắp tồn thất các khoản tín dụng, chứng khoán, đầu tư dài hạn, phải thu khác",33,(11.302.784),(26.005.705),33.0,-11302784.0,-26005705.0
(Tăng)/giảm khác về tài sản hoạt động,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > (Tăng)/giảm khác về tài sản hoạt động,(Tăng)/giảm khác về tài sản hoạt động,33,10.314.731,19.036.056,33.0,10314731.0,19036056.0
Những thay đổi về nợ phải trả hoạt động,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Những thay đổi về nợ phải trả hoạt động,Những thay đổi về nợ phải trả hoạt động,33,171.516.828,97.546.057,33.0,171516828.0,97546057.0
Giảm các khoản nợ Chính phủ và Ngân hàng,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Giảm các khoản nợ Chính phủ và Ngân hàng,Giảm các khoản nợ Chính phủ và Ngân hàng,33,4.621.215,2.809.217,33.0,4621215.0,2809217.0
Nhà nước,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Nhà nước,Nhà nước,33,(205.321),(3.042.648),33.0,-205321.0,-3042648.0
"Tăng các khoản tiền gửi, tiền vay các tổ chức tín dụng","LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Tăng các khoản tiền gửi, tiền vay các tổ chức tín dụng","Tăng các khoản tiền gửi, tiền vay các tổ chức tín dụng",33,1.675.957,(729.998),33.0,1675957.0,-729998.0
Tăng tiền gửi của khách hàng,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Tăng tiền gửi của khách hàng,Tăng tiền gửi của khách hàng,33,5.401.509,7.845.636,33.0,5401509.0,7845636.0
Tăng phát hành giấy tờ có giá (ngoại trừ giấy tờ có giá phát hành được tính vào hoạt động tài chính),LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Tăng phát hành giấy tờ có giá (ngoại trừ giấy tờ có giá phát hành được tính vào hoạt động tài chính),Tăng phát hành giấy tờ có giá (ngoại trừ giấy tờ có giá phát hành được tính vào hoạt động tài chính),33,(205.321),(3.042.648),33.0,-205321.0,-3042648.0
"Giảm vốn tài trợ, uỷ thác đầu tư, cho vay mà tổ chức tín dụng chịu rủi ro","LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Giảm vốn tài trợ, uỷ thác đầu tư, cho vay mà tổ chức tín dụng chịu rủi ro","Giảm vốn tài trợ, uỷ thác đầu tư, cho vay mà tổ chức tín dụng chịu rủi ro",33,1.675.957,(729.998),33.0,1675957.0,-729998.0
Tăng/(giảm) khác về công nợ hoạt động,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Tăng/(giảm) khác về công nợ hoạt động,Tăng/(giảm) khác về công nợ hoạt động,33,5.401.509,7.845.636,33.0,5401509.0,7845636.0
Lưu chuyển tiền thuần từ hoạt động kinh doanh,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH > Lưu chuyển tiền thuần từ hoạt động kinh doanh,Lưu chuyển tiền thuần từ hoạt động kinh doanh,33,(205.321),(3.042.648),33.0,-205321.0,-3042648.0
